8,6051.6
8.0018,6598.2
8.0037,7137.3
8.0055,7663.6
8.0073,8223.3
8.0092,8761.9
8.011,9347.3
8.0128,9903.3
8.0147,10398
8.0165,10965
8.0183,10946
8.0202,10931
8.022,10905
8.0238,10873
8.0257,10860
8.0275,10864
8.0293,10871
8.0312,10871
8.033,10901
8.0348,10919
8.0367,10899
8.0385,10902
8.0403,10898
8.0422,10907
8.044,10874
8.0458,10883
8.0477,10862
8.0495,10843
8.0513,10900
8.0532,10888
8.055,10916
8.0568,10926
8.0587,10926
8.0605,10928
8.0623,10942
8.0642,10975
8.066,10960
8.0678,10941
8.0697,10856
8.0715,10873
8.0733,10868
8.0752,10847
8.077,10876
8.0788,10882
8.0807,10872
8.0825,10876
8.0843,10890
8.0862,10918
8.088,10939
8.0898,10963
8.0917,10997
8.0935,10940
8.0953,10928
8.0972,10923
8.099,10932
8.1008,10909
8.1027,10894
8.1045,10900
8.1063,10947
8.1082,10915
8.11,10890
8.1118,10911
8.1137,10876
8.1155,10918
8.1173,10911
8.1192,10886
8.121,10874
8.1228,10872
8.1247,10837
8.1265,10816
8.1283,10798
8.1302,10860
8.132,10817
8.1338,10822
8.1357,10797
8.1375,10811
8.1393,10838
8.1412,10881
8.143,10858
8.1448,10864
8.1467,10920
8.1485,10922
8.1503,10935
8.1522,10905
8.154,10925
8.1558,10945
8.1577,10930
8.1595,10903
8.1613,10886
8.1632,10854
8.165,10836
8.1668,10788
8.1687,10852
8.1705,10859
8.1723,10811
8.1742,10814
8.176,10771
8.1778,10766
8.1797,10825
8.1815,10853
8.1833,10821
8.1852,10801
8.187,10781
8.1888,10780
8.1907,10749
8.1925,10729
8.1943,10742
8.1962,10785
8.198,10813
8.1998,10825
8.2017,10812
8.2035,10836
8.2053,10828
8.2072,10844
8.209,10892
8.2108,10886
8.2127,10898
8.2145,10854
8.2163,10807
8.2182,10766
8.22,10767
8.2218,10755
8.2237,10772
8.2255,10733
8.2273,10743
8.2292,10725
8.231,10726
8.2328,10709
8.2347,10710
8.2365,10687
8.2383,10685
8.2402,10671
8.242,10650
8.2438,10624
8.2457,10618
8.2475,10598
8.2493,10601
8.2512,10625
8.253,10620
8.2548,10619
8.2567,10636
8.2585,10654
8.2603,10674
8.2622,10706
8.264,10743
8.2658,10761
8.2677,10745
8.2695,10721
8.2713,10729
8.2732,10798
8.275,10842
8.2768,10862
8.2787,10872
8.2805,10875
8.2823,10845
8.2842,10874
8.286,10864
8.2878,10866
8.2897,10915
8.2915,10932
8.2933,10929
8.2952,10926
8.297,10930
8.2988,10903
8.3007,10911
8.3025,10943
8.3043,10914
8.3062,10914
8.308,10888
8.3098,10841
8.3117,10792
8.3135,10843
8.3153,10873
8.3172,10883
8.319,10912
8.3208,10920
8.3227,10943
8.3245,10944
8.3263,10880
8.3282,10861
8.33,10840
8.3318,10800
8.3337,10753
8.3355,10772
8.3373,10812
8.3392,10774
8.341,10794
8.3428,10820
8.3447,10817
8.3465,10800
8.3483,10847
8.3502,10794
8.352,10802
8.3538,10798
8.3557,10786
8.3575,10764
8.3593,10754
8.3612,10745
8.363,10747
8.3648,10792
8.3667,10795
8.3685,10855
8.3703,10834
8.3722,10826
8.374,10811
8.3758,10848
8.3777,10840
8.3795,10803
8.3813,10812
8.3832,10809
8.385,10805
8.3868,10786
8.3887,10740
8.3905,10744
8.3923,10743
8.3942,10754
8.396,10719
8.3978,10694
8.3997,10719
8.4015,10705
8.4033,10690
8.4052,10664
8.407,10688
8.4088,10729
8.4107,10647
8.4125,10619
8.4143,10614
8.4162,10621
8.418,10624
8.4198,10650
8.4217,10605
8.4235,10598
8.4253,10611
8.4272,10560
8.429,10519
8.4308,10500
8.4327,10487
8.4345,10514
8.4363,10475
8.4382,10477
8.44,10496
8.4418,10493
8.4437,10506
8.4455,10495
8.4473,10509
8.4492,10503
