8,8120.6
8.0018,8869
8.0037,9604.1
8.0055,10321
8.0073,11067
8.0092,11787
8.011,12533
8.0128,13246
8.0147,13949
8.0165,14652
8.0183,14628
8.0202,14609
8.022,14661
8.0238,14594
8.0257,14565
8.0275,14575
8.0293,14609
8.0312,14614
8.033,14624
8.0348,14613
8.0367,14618
8.0385,14608
8.0403,14577
8.0422,14539
8.044,14500
8.0458,14488
8.0477,14461
8.0495,14466
8.0513,14462
8.0532,14467
8.055,14478
8.0568,14502
8.0587,14445
8.0605,14495
8.0623,14489
8.0642,14468
8.066,14447
8.0678,14385
8.0697,14341
8.0715,14333
8.0733,14245
8.0752,14225
8.077,14237
8.0788,14285
8.0807,14263
8.0825,14243
8.0843,14224
8.0862,14216
8.088,14249
8.0898,14207
8.0917,14182
8.0935,14118
8.0953,14172
8.0972,14119
8.099,14061
8.1008,14044
8.1027,14045
8.1045,14111
8.1063,14060
8.1082,14040
8.11,14035
8.1118,14039
8.1137,14031
8.1155,14038
8.1173,14018
8.1192,14023
8.121,14083
8.1228,14111
8.1247,14097
8.1265,14165
8.1283,14188
8.1302,14212
8.132,14122
8.1338,14126
8.1357,14170
8.1375,14188
8.1393,14140
8.1412,14097
8.143,14135
8.1448,14099
8.1467,14082
8.1485,14043
8.1503,14032
8.1522,13957
8.154,13973
8.1558,13955
8.1577,13880
8.1595,13812
8.1613,13772
8.1632,13776
8.165,13784
8.1668,13793
8.1687,13820
8.1705,13759
8.1723,13746
8.1742,13729
8.176,13727
8.1778,13733
8.1797,13748
8.1815,13725
8.1833,13692
8.1852,13717
8.187,13699
8.1888,13704
8.1907,13659
8.1925,13646
8.1943,13599
8.1962,13635
8.198,13654
8.1998,13573
8.2017,13574
8.2035,13559
8.2053,13595
8.2072,13617
8.209,13541
8.2108,13501
8.2127,13547
8.2145,13557
8.2163,13561
8.2182,13583
8.22,13593
8.2218,13566
8.2237,13547
8.2255,13544
8.2273,13581
8.2292,13600
8.231,13620
8.2328,13567
8.2347,13559
8.2365,13655
8.2383,13628
8.2402,13614
8.242,13577
8.2438,13598
8.2457,13611
8.2475,13626
8.2493,13570
8.2512,13539
8.253,13513
8.2548,13549
8.2567,13550
8.2585,13550
8.2603,13532
8.2622,13558
8.264,13550
8.2658,13526
8.2677,13530
8.2695,13538
8.2713,13515
8.2732,13436
8.275,13367
8.2768,13312
8.2787,13273
8.2805,13240
8.2823,13287
8.2842,13255
8.286,13200
8.2878,13202
8.2897,13147
8.2915,13118
8.2933,13108
8.2952,13178
8.297,13224
8.2988,13263
8.3007,13266
8.3025,13237
8.3043,13233
8.3062,13198
8.308,13199
8.3098,13191
8.3117,13225
8.3135,13211
8.3153,13214
8.3172,13230
8.319,13235
8.3208,13252
8.3227,13284
8.3245,13305
8.3263,13340
8.3282,13360
8.33,13355
8.3318,13273
8.3337,13269
8.3355,13194
8.3373,13176
8.3392,13225
8.341,13213
8.3428,13224
8.3447,13200
8.3465,13257
8.3483,13261
8.3502,13317
8.352,13321
8.3538,13285
8.3557,13218
8.3575,13189
8.3593,13194
8.3612,13156
8.363,13165
8.3648,13114
8.3667,13093
8.3685,13075
8.3703,13087
8.3722,13113
8.374,13096
8.3758,13058
8.3777,13033
8.3795,13047
8.3813,13056
8.3832,12969
8.385,12961
8.3868,12953
8.3887,12962
8.3905,12991
8.3923,13023
8.3942,12989
8.396,12974
8.3978,12979
8.3997,12939
8.4015,12975
8.4033,13006
8.4052,12977
8.407,12939
8.4088,12905
8.4107,12956
8.4125,12956
8.4143,13019
8.4162,12990
8.418,12957
8.4198,12990
8.4217,12989
8.4235,12986
8.4253,13007
8.4272,13051
8.429,13060
8.4308,13107
8.4327,13162
8.4345,13175
8.4363,13202
8.4382,13178
8.44,13165
8.4418,13176
8.4437,13117
8.4455,13105
8.4473,13116
8.4492,13158
8.451,13116
8.4528,13169
8.4547,13178
8.4565,13157
8.4583,13152
8.4602,13136
8.462,13073
8.4638,13016
8.4657,13001
8.4675,13032
8.4693,12963
8.4712,12906
8.473,12893
8.4748,12886
8.4767,12921
8.4785,12914
8.4803,12967
8.4822,12998
8.484,12964
8.4858,12930
8.4877,12960
8.4895,12970
8.4913,13017
8.4932,12981
8.495,12972
8.4968,12930
8.4987,12915
8.5005,12881
8.5023,12884
8.5042,12841
8.506,12841
8.5078,12883
8.5097,12851
8.5115,12846
8.5133,12809
8.5152,12834
8.517,12802
8.5188,12779
8.5207,12716
8.5225,12702
8.5243,12672
8.5262,12596
8.528,12593
8.5298,12643
8.5317,12683
8.5335,12712
8.5353,12799
8.5372,12803
8.539,12768
8.5408,12777
8.5427,12797
8.5445,12812
8.5463,12847
8.5482,12860
8.55,12834
8.5518,12802
8.5537,12790
8.5555,12844
8.5573,12925
8.5592,12953
8.561,12925
8.5628,12990
8.5647,12924
8.5665,12905
8.5683,12910
8.5702,12928
8.572,12846
8.5738,12866
8.5757,12859
8.5775,12843
8.5793,12868
8.5812,12842
8.583,12835
8.5848,12820
8.5867,12844
8.5885,12838
8.5903,12902
8.5922,12812
8.594,12785
8.5958,12779
8.5977,12845
8.5995,12791
8.6013,12826
8.6032,12800
8.605,12762
8.6068,12770
8.6087,12819
8.6105,12833
8.6123,12884
8.6142,12910
8.616,12908
8.6178,12913
8.6197,12900
8.6215,12937
8.6233,13012
8.6252,13183
8.627,13258
8.6288,13503
8.6307,13759
8.6325,14167
8.6343,14680
8.6362,15562
8.638,16673
8.6398,18264
8.6417,20428
8.6435,23300
8.6453,27208
8.6472,32275
8.649,38907
8.6508,47663
8.6527,58635
8.6545,72812
8.6563,90646
8.6582,1.1275e+05
8.66,1.4004e+05
8.6618,1.7281e+05
8.6637,2.1195e+05
8.6655,2.5866e+05
8.6673,3.1323e+05
8.6692,3.7608e+05
8.671,4.4797e+05
8.6728,5.2865e+05
8.6747,6.1765e+05
8.6765,7.1455e+05
8.6783,8.2009e+05
8.6802,9.3125e+05
8.682,1.0465e+06
8.6838,1.1691e+06
8.6857,1.2966e+06
8.6875,1.4268e+06
8.6893,1.5606e+06
8.6912,1.6958e+06
8.693,1.8308e+06
8.6948,1.967e+06
8.6967,2.0994e+06
8.6985,2.2294e+06
8.7003,2.3555e+06
8.7022,2.4737e+06
8.704,2.5864e+06
8.7058,2.6912e+06
8.7077,2.7878e+06
8.7095,2.8734e+06
8.7113,2.9495e+06
8.7132,3.0142e+06
8.715,3.0689e+06
8.7168,3.1151e+06
8.7187,3.1512e+06
8.7205,3.1772e+06
8.7223,3.1904e+06
8.7242,3.1941e+06
8.726,3.1882e+06
8.7278,3.1716e+06
8.7297,3.1455e+06
8.7315,3.1086e+06
8.7333,3.0634e+06
8.7352,3.0112e+06
8.737,2.9472e+06
8.7388,2.8765e+06
8.7407,2.7958e+06
8.7425,2.7066e+06
8.7443,2.6079e+06
8.7462,2.5028e+06
8.748,2.3906e+06
8.7498,2.2745e+06
8.7517,2.1528e+06
8.7535,2.0278e+06
8.7553,1.9029e+06
8.7572,1.7761e+06
8.759,1.6522e+06
8.7608,1.5308e+06
8.7627,1.4117e+06
8.7645,1.2982e+06
8.7663,1.1907e+06
8.7682,1.0889e+06
8.77,9.9475e+05
8.7718,9.057e+05
8.7737,8.2746e+05
8.7755,7.5764e+05
8.7773,6.9714e+05
8.7792,6.4627e+05
8.781,6.0574e+05
8.7828,5.7427e+05
8.7847,5.523e+05
8.7865,5.3838e+05
8.7883,5.3193e+05
8.7902,5.3131e+05
8.792,5.3552e+05
8.7938,5.4273e+05
8.7957,5.528e+05
8.7975,5.6477e+05
8.7993,5.7669e+05
8.8012,5.8813e+05
8.803,5.9777e+05
8.8048,6.05e+05
8.8067,6.0953e+05
8.8085,6.1064e+05
8.8103,6.0825e+05
8.8122,6.0241e+05
8.814,5.9308e+05
8.8158,5.7982e+05
8.8177,5.6288e+05
8.8195,5.4335e+05
8.8213,5.2095e+05
8.8232,4.9586e+05
8.825,4.6856e+05
8.8268,4.3966e+05
8.8287,4.0983e+05
8.8305,3.7954e+05
8.8323,3.4904e+05
8.8342,3.1834e+05
8.836,2.8858e+05
8.8378,2.5948e+05
8.8397,2.3189e+05
8.8415,2.0603e+05
8.8433,1.818e+05
8.8452,1.5968e+05
8.847,1.3948e+05
8.8488,1.2096e+05
8.8507,1.0435e+05
8.8525,89918
8.8543,77247
8.8562,66293
