#Conversion,tBuOH,Conversion,iBuOH,Conversion,sBuOH,Conversion,nBuOH,,,,,,,
2.19E-05,1.89E-08,8.91E-06,4.50E-08,3.15E-06,2.62E-09,2.78E-06,1.41E-08
2.27E-05,2.41E-08,1.04E-05,6.05E-08,3.32E-06,3.57E-09,3.14E-06,1.86E-08
2.36E-05,2.95E-08,1.19E-05,7.61E-08,3.85E-06,6.69E-09,3.47E-06,2.28E-08
2.44E-05,3.52E-08,1.20E-05,7.80E-08,3.88E-06,6.91E-09,3.81E-06,2.74E-08
2.52E-05,4.13E-08,1.37E-05,9.75E-08,4.44E-06,1.06E-08,3.85E-06,2.80E-08
2.61E-05,4.76E-08,1.38E-05,9.77E-08,4.47E-06,1.08E-08,4.29E-06,3.42E-08
2.69E-05,5.42E-08,1.56E-05,1.20E-07,5.06E-06,1.50E-08,4.79E-06,4.16E-08
2.78E-05,6.11E-08,1.74E-05,1.41E-07,5.10E-06,1.53E-08,5.10E-06,4.63E-08
2.87E-05,6.84E-08,1.76E-05,1.44E-07,5.72E-06,2.00E-08,6.03E-06,6.10E-08
2.96E-05,7.59E-08,1.96E-05,1.70E-07,5.75E-06,2.02E-08,6.51E-06,6.89E-08
3.05E-05,8.38E-08,1.96E-05,1.70E-07,6.40E-06,2.55E-08,7.42E-06,8.42E-08
3.14E-05,9.20E-08,2.18E-05,1.98E-07,6.43E-06,2.57E-08,8.11E-06,9.62E-08
3.24E-05,1.01E-07,2.39E-05,2.26E-07,7.14E-06,3.18E-08,9.28E-06,1.17E-07
3.33E-05,1.09E-07,2.42E-05,2.29E-07,7.89E-06,3.84E-08,9.90E-06,1.28E-07
3.43E-05,1.19E-07,2.66E-05,2.62E-07,8.66E-06,4.55E-08,1.10E-05,1.49E-07
3.52E-05,1.28E-07,2.66E-05,2.62E-07,9.46E-06,5.31E-08,1.19E-05,1.66E-07
3.62E-05,1.38E-07,2.92E-05,2.98E-07,1.03E-05,6.12E-08,1.41E-05,2.08E-07
3.72E-05,1.48E-07,3.16E-05,3.32E-07,1.12E-05,6.99E-08,1.65E-05,2.56E-07
3.82E-05,1.59E-07,3.19E-05,3.36E-07,1.21E-05,7.91E-08,1.92E-05,3.10E-07
3.93E-05,1.70E-07,3.47E-05,3.77E-07,1.30E-05,8.89E-08,2.21E-05,3.71E-07
4.03E-05,1.81E-07,3.47E-05,3.77E-07,1.39E-05,9.92E-08,2.53E-05,4.37E-07
4.14E-05,1.93E-07,3.77E-05,4.20E-07,1.49E-05,1.10E-07,2.87E-05,5.10E-07
4.24E-05,2.05E-07,4.09E-05,4.67E-07,1.60E-05,1.21E-07,2.87E-05,5.11E-07
4.35E-05,2.18E-07,4.41E-05,5.15E-07,1.70E-05,1.33E-07,3.25E-05,5.92E-07
4.46E-05,2.31E-07,4.76E-05,5.67E-07,1.81E-05,1.46E-07,3.65E-05,6.81E-07
4.58E-05,2.44E-07,5.12E-05,6.22E-07,1.92E-05,1.59E-07,4.09E-05,7.78E-07
4.69E-05,2.58E-07,5.49E-05,6.79E-07,2.04E-05,1.73E-07,4.57E-05,8.84E-07
4.80E-05,2.72E-07,5.88E-05,7.40E-07,2.16E-05,1.87E-07,5.08E-05,9.99E-07
4.92E-05,2.86E-07,6.29E-05,8.04E-07,2.28E-05,2.02E-07,5.63E-05,1.12E-06
5.04E-05,3.01E-07,6.72E-05,8.71E-07,2.41E-05,2.17E-07,6.22E-05,1.26E-06
5.16E-05,3.17E-07,7.16E-05,9.42E-07,2.54E-05,2.33E-07,6.86E-05,1.40E-06
5.28E-05,3.33E-07,7.62E-05,1.02E-06,2.67E-05,2.50E-07,7.55E-05,1.56E-06
5.41E-05,3.49E-07,8.10E-05,1.09E-06,2.81E-05,2.67E-07,8.28E-05,1.73E-06
5.53E-05,3.66E-07,8.61E-05,1.17E-06,2.95E-05,2.85E-07,9.06E-05,1.91E-06
5.66E-05,3.83E-07,9.13E-05,1.26E-06,3.09E-05,3.03E-07,9.90E-05,2.11E-06
5.79E-05,4.01E-07,9.67E-05,1.35E-06,3.24E-05,3.23E-07,0.00010805,2.32E-06
5.92E-05,4.19E-07,0.00010229,1.44E-06,3.39E-05,3.42E-07,0.00011767,2.55E-06
6.05E-05,4.38E-07,0.00010812,1.54E-06,3.54E-05,3.63E-07,0.00012795,2.79E-06
6.19E-05,4.57E-07,0.00011418,1.64E-06,3.70E-05,3.84E-07,0.00013892,3.05E-06
6.32E-05,4.77E-07,0.00012047,1.74E-06,3.87E-05,4.05E-07,0.00015064,3.32E-06
6.46E-05,4.97E-07,0.000127,1.85E-06,4.03E-05,4.28E-07,0.00016314,3.62E-06
6.60E-05,5.18E-07,0.00013376,1.97E-06,4.20E-05,4.51E-07,0.00017647,3.94E-06
6.75E-05,5.39E-07,0.00014078,2.08E-06,4.38E-05,4.75E-07,0.00019068,4.28E-06
6.89E-05,5.61E-07,0.00014805,2.21E-06,4.56E-05,4.99E-07,0.00020582,4.64E-06
7.04E-05,5.84E-07,0.00015558,2.34E-06,4.74E-05,5.24E-07,0.00022194,5.03E-06
7.19E-05,6.07E-07,0.00016338,2.47E-06,4.93E-05,5.50E-07,0.00023911,5.44E-06
7.34E-05,6.30E-07,0.00017146,2.61E-06,5.12E-05,5.76E-07,0.00025739,5.88E-06
7.49E-05,6.55E-07,0.00017982,2.75E-06,5.31E-05,6.04E-07,0.00027683,6.35E-06
7.65E-05,6.79E-07,0.00018847,2.90E-06,5.51E-05,6.32E-07,0.00029751,6.84E-06
7.81E-05,7.05E-07,0.00019743,3.06E-06,5.72E-05,6.60E-07,0.00031951,7.38E-06
7.97E-05,7.31E-07,0.00020669,3.22E-06,5.93E-05,6.90E-07,0.0003429,7.94E-06
8.13E-05,7.58E-07,0.00021628,3.38E-06,6.14E-05,7.20E-07,0.00036776,8.54E-06
8.30E-05,7.85E-07,0.00022618,3.56E-06,6.35E-05,7.51E-07,0.00039417,9.18E-06
8.47E-05,8.13E-07,0.00023643,3.74E-06,6.58E-05,7.82E-07,0.00042224,9.86E-06
8.64E-05,8.42E-07,0.00024702,3.92E-06,6.80E-05,8.15E-07,0.00045206,1.06E-05
8.81E-05,8.71E-07,0.00025796,4.11E-06,7.03E-05,8.48E-07,0.00048373,1.14E-05
8.99E-05,9.01E-07,0.00026926,4.31E-06,7.27E-05,8.82E-07,0.00051736,1.22E-05
9.17E-05,9.32E-07,0.00028094,4.52E-06,7.51E-05,9.17E-07,0.00055307,1.30E-05
9.35E-05,9.63E-07,0.000293,4.73E-06,7.75E-05,9.53E-07,0.00058779,1.39E-05
9.54E-05,9.95E-07,0.00030546,4.95E-06,8.00E-05,9.89E-07,0.00059097,1.40E-05
9.73E-05,1.03E-06,0.00031833,5.18E-06,8.26E-05,1.03E-06,0.0006312,1.50E-05
9.92E-05,1.06E-06,0.00033161,5.42E-06,8.52E-05,1.06E-06,0.00066245,1.57E-05
0.00010111,1.10E-06,0.00034531,5.66E-06,8.78E-05,1.10E-06,0.0006739,1.60E-05
