#Conversion,tBuOH,Conversion,iBuOH,Conversion,sBuOH,Conversion,nBuOH,,,,,,,
5.1673,0.11546,1.9666,0.020954,0.72742,0.0078057,5.171,0.039736
5.5425,0.12363,2.0846,0.02217,0.80172,0.0085424,5.6497,0.043714
5.911,0.13162,2.2069,0.023427,0.88182,0.0093309,6.1619,0.047996
6.2725,0.13942,2.3337,0.024727,0.96809,0.010175,6.7107,0.05261
6.6268,0.14703,2.4652,0.026072,1.0609,0.011077,7.2995,0.057587
6.9736,0.15445,2.6015,0.027463,1.1608,0.012041,7.9322,0.062968
7.313,0.16168,2.7429,0.028903,1.2681,0.013071,8.6139,0.068797
7.6452,0.16872,2.8896,0.030394,1.3835,0.014172,9.35,0.07513
7.9706,0.17559,3.0419,0.031938,1.5073,0.015347,10.147,0.082031
8.2897,0.18229,3.2,0.033537,1.6403,0.016602,11.015,0.089581
8.6031,0.18884,3.3643,0.035195,1.783,0.017942,11.961,0.097875
8.9117,0.19526,3.535,0.036914,1.9362,0.019372,13,0.10703
9.2162,0.20156,3.7125,0.038698,2.1005,0.0209,14.145,0.11719
9.5176,0.20777,3.8971,0.040549,2.2767,0.02253,15.416,0.12854
9.8171,0.21389,4.0892,0.042472,2.4658,0.024272,16.836,0.14129
10.116,0.21997,4.2893,0.04447,2.6686,0.026132,18.435,0.15573
10.414,0.22601,4.4978,0.046548,2.8863,0.028119,19.516,0.16552
10.715,0.23205,4.7152,0.048709,3.1198,0.030243,20.251,0.17218
11.018,0.2381,4.942,0.05096,3.3705,0.032515,21.058,0.17951
11.325,0.24419,5.1789,0.053306,3.6396,0.034944,21.781,0.18607
11.637,0.25035,5.4264,0.055752,3.9287,0.037544,22.336,0.19111
11.956,0.25659,5.6852,0.058305,4.2394,0.040329,24.593,0.21165
12.284,0.26294,5.9561,0.060972,4.5734,0.043313,24.759,0.21315
12.621,0.26942,6.24,0.063761,4.9329,0.046514,26.731,0.23101
12.97,0.27607,6.5377,0.066681,5.3198,0.04995,27.63,0.23911
13.333,0.2829,6.8504,0.06974,5.7369,0.053642,28.838,0.24994
13.711,0.28994,7.179,0.07295,6.1867,0.057613,29.789,0.25844
14.107,0.29723,7.5248,0.076322,6.6723,0.06189,31.154,0.27055
14.524,0.3048,7.8893,0.07987,7.1972,0.066502,34.925,0.30395
14.964,0.31268,8.2739,0.083607,7.7653,0.071481,35.809,0.31158
15.432,0.32091,8.6805,0.08755,8.3808,0.076866,38.535,0.335
15.931,0.32954,9.0807,0.091424,9.0488,0.082697,40.431,0.35098
16.468,0.33863,9.111,0.091717,9.7746,0.089024,41.558,0.36037
17.048,0.34823,9.5676,0.096131,10.565,0.095899,42.557,0.36863
17.681,0.35842,10.053,0.10081,11.426,0.10338,43.115,0.37321
18.378,0.36931,10.57,0.10579,12.367,0.11155,46.467,0.40068
19.154,0.38099,11.122,0.1111,13.396,0.12048,49.255,0.42291
20.03,0.39363,11.712,0.11678,14.524,0.13027,51.387,0.43952
