Time-Expt, Pres-Expt,  Time-Sim,   Pres-Sim, Time-NR,    Pres-NR
-33.00,    2.5490,    -33.00000,   2.5490,  -33.00000,   2.5490
-32.95,    2.5500,    -32.90000,   2.5487,  -32.90000,   2.5487
-32.90,    2.5507,    -32.79900,   2.5503,  -32.79900,   2.5503
-32.85,    2.5488,    -32.66100,   2.5500,  -32.66100,   2.5500
-32.80,    2.5504,    -32.49900,   2.5486,  -32.49900,   2.5486
-32.75,    2.5500,    -32.39500,   2.5480,  -32.39500,   2.5480
-32.70,    2.5497,    -32.19800,   2.5497,  -32.19800,   2.5497
-32.65,    2.5518,    -32.00000,   2.5504,  -32.00000,   2.5504
-32.60,    2.5511,    -31.90000,   2.5497,  -31.90000,   2.5497
-32.55,    2.5504,    -31.79800,   2.5513,  -31.79800,   2.5513
-32.50,    2.5488,    -31.69800,   2.5506,  -31.69800,   2.5506
-32.45,    2.5493,    -31.50100,   2.5526,  -31.50100,   2.5526
-32.40,    2.5488,    -31.39800,   2.5522,  -31.39800,   2.5522
-32.35,    2.5479,    -31.21600,   2.5526,  -31.21600,   2.5526
-32.30,    2.5495,    -31.16000,   2.5515,  -31.16000,   2.5515
-32.25,    2.5481,    -31.02500,   2.5489,  -31.02500,   2.5489
-32.20,    2.5481,    -31.00000,   2.5487,  -31.00000,   2.5487
-32.15,    2.5497,    -30.90000,   2.5434,  -30.90000,   2.5434
-32.10,    2.5500,    -30.81300,   2.5514,  -30.81300,   2.5514
-32.05,    2.5504,    -30.79700,   2.5526,  -30.79700,   2.5526
-32.00,    2.5504,    -30.60000,   2.5487,  -30.60000,   2.5487
-31.95,    2.5504,    -30.50200,   2.5503,  -30.50200,   2.5503
-31.90,    2.5497,    -30.40000,   2.5531,  -30.40000,   2.5531
-31.85,    2.5511,    -30.30500,   2.5581,  -30.30500,   2.5581
-31.80,    2.5513,    -30.21400,   2.5550,  -30.21400,   2.5550
-31.75,    2.5504,    -30.12000,   2.5505,  -30.12000,   2.5505
-31.70,    2.5507,    -30.07200,   2.5513,  -30.07200,   2.5513
-31.65,    2.5495,    -29.99800,   2.5561,  -29.99800,   2.5561
-31.60,    2.5495,    -29.89900,   2.5543,  -29.89900,   2.5543
-31.55,    2.5516,    -29.80000,   2.5511,  -29.80000,   2.5511
-31.50,    2.5518,    -29.70000,   2.5552,  -29.70000,   2.5552
-31.45,    2.5527,    -29.60100,   2.5516,  -29.60100,   2.5516
-31.40,    2.5523,    -29.50100,   2.5524,  -29.50100,   2.5524
-31.35,    2.5523,    -29.40000,   2.5595,  -29.40000,   2.5595
-31.30,    2.5523,    -29.35900,   2.5555,  -29.35900,   2.5555
-31.25,    2.5527,    -29.29100,   2.5494,  -29.29100,   2.5494
-31.20,    2.5527,    -29.19900,   2.5459,  -29.19900,   2.5459
-31.15,    2.5518,    -29.09800,   2.5504,  -29.09800,   2.5504
-31.10,    2.5520,    -29.00000,   2.5529,  -29.00000,   2.5529
-31.05,    2.5497,    -28.90000,   2.5545,  -28.90000,   2.5545
-31.00,    2.5488,    -28.80000,   2.5540,  -28.80000,   2.5540
-30.95,    2.5436,    -28.70000,   2.5573,  -28.70000,   2.5573
-30.90,    2.5433,    -28.60000,   2.5579,  -28.60000,   2.5579
-30.85,    2.5447,    -28.49600,   2.5504,  -28.49600,   2.5504
-30.80,    2.5484,    -28.30100,   2.5534,  -28.30100,   2.5534
-30.75,    2.5527,    -28.20000,   2.5550,  -28.20000,   2.5550
-30.70,    2.5509,    -28.10000,   2.5466,  -28.10000,   2.5466
-30.65,    2.5502,    -28.01100,   2.5530,  -28.01100,   2.5530
-30.60,    2.5488,    -27.96400,   2.5551,  -27.96400,   2.5551
-30.55,    2.5486,    -27.70200,   2.5591,  -27.70200,   2.5591
-30.50,    2.5504,    -27.66900,   2.5613,  -27.66900,   2.5613
-30.45,    2.5509,    -27.59900,   2.5662,  -27.59900,   2.5662
-30.40,    2.5532,    -27.49900,   2.5650,  -27.49900,   2.5650
-30.35,    2.5566,    -27.40000,   2.5600,  -27.40000,   2.5600
-30.30,    2.5566,    -27.29900,   2.5625,  -27.29900,   2.5625
-30.25,    2.5584,    -27.17100,   2.5650,  -27.17100,   2.5650
-30.20,    2.5545,    -27.00000,   2.5678,  -27.00000,   2.5678
-30.15,    2.5529,    -26.90000,   2.5680,  -26.90000,   2.5680
-30.10,    2.5520,    -26.80000,   2.5735,  -26.80000,   2.5735
-30.05,    2.5495,    -26.70100,   2.5690,  -26.70100,   2.5690
-30.00,    2.5561,    -26.60000,   2.5657,  -26.60000,   2.5657
-29.95,    2.5571,    -26.57800,   2.5687,  -26.57800,   2.5687
-29.90,    2.5543,    -26.49300,   2.5799,  -26.49300,   2.5799
-29.85,    2.5593,    -26.39900,   2.5865,  -26.39900,   2.5865
-29.80,    2.5545,    -26.30000,   2.5826,  -26.30000,   2.5826
-29.75,    2.5511,    -26.19400,   2.5804,  -26.19400,   2.5804
-29.70,    2.5552,    -26.00700,   2.5892,  -26.00700,   2.5892
-29.65,    2.5507,    -25.90900,   2.5918,  -25.90900,   2.5918
-29.60,    2.5474,    -25.80100,   2.5975,  -25.80100,   2.5975
-29.55,    2.5516,    -25.70100,   2.5973,  -25.70100,   2.5973
-29.50,    2.5525,    -25.64100,   2.5997,  -25.64100,   2.5997
-29.45,    2.5529,    -25.59900,   2.6016,  -25.59900,   2.6016
-29.40,    2.5596,    -25.50000,   2.6138,  -25.50000,   2.6138
-29.35,    2.5584,    -25.39900,   2.6177,  -25.39900,   2.6177
-29.30,    2.5511,    -25.29900,   2.6202,  -25.29900,   2.6202
-29.25,    2.5497,    -25.15400,   2.6219,  -25.15400,   2.6219
-29.20,    2.5458,    -25.09700,   2.6235,  -25.09700,   2.6235
-29.15,    2.5452,    -25.00000,   2.6328,  -25.00000,   2.6328
-29.10,    2.5504,    -24.90000,   2.6406,  -24.90000,   2.6406
-29.05,    2.5525,    -24.80000,   2.6419,  -24.80000,   2.6419
-29.00,    2.5518,    -24.70500,   2.6465,  -24.70500,   2.6465
-28.95,    2.5529,    -24.61400,   2.6531,  -24.61400,   2.6531
-28.90,    2.5545,    -24.55700,   2.6565,  -24.55700,   2.6565
-28.85,    2.5534,    -24.49700,   2.6599,  -24.49700,   2.6599
-28.80,    2.5541,    -24.40000,   2.6694,  -24.40000,   2.6694
-28.75,    2.5548,    -24.29800,   2.6722,  -24.29800,   2.6722
-28.70,    2.5564,    -24.20000,   2.6731,  -24.20000,   2.6731
-28.65,    2.5573,    -24.10000,   2.6854,  -24.10000,   2.6854
-28.60,    2.5580,    -24.01000,   2.6912,  -24.01000,   2.6912
-28.55,    2.5543,    -23.90100,   2.6957,  -23.90100,   2.6957
-28.50,    2.5504,    -23.85000,   2.7018,  -23.85000,   2.7018
-28.45,    2.5500,    -23.70000,   2.7067,  -23.70000,   2.7067
-28.40,    2.5484,    -23.60300,   2.7114,  -23.60300,   2.7114
-28.35,    2.5513,    -23.59200,   2.7134,  -23.59200,   2.7134
-28.30,    2.5564,    -23.50000,   2.7347,  -23.50000,   2.7347
-28.25,    2.5534,    -23.40100,   2.7394,  -23.40100,   2.7394
-28.20,    2.5550,    -23.30900,   2.7457,  -23.30900,   2.7457
-28.15,    2.5555,    -23.22100,   2.7456,  -23.22100,   2.7456
-28.10,    2.5465,    -23.18400,   2.7461,  -23.18400,   2.7461
-28.05,    2.5529,    -23.10000,   2.7498,  -23.10000,   2.7498
-28.00,    2.5532,    -23.00000,   2.7649,  -23.00000,   2.7649
-27.95,    2.5539,    -22.90000,   2.7797,  -22.90000,   2.7797
-27.90,    2.5573,    -22.80100,   2.7838,  -22.80100,   2.7838
-27.85,    2.5587,    -22.76700,   2.7879,  -22.76700,   2.7879
-27.80,    2.5582,    -22.69700,   2.7969,  -22.69700,   2.7969
-27.75,    2.5614,    -22.60000,   2.8113,  -22.60000,   2.8113
-27.70,    2.5600,    -22.50000,   2.8141,  -22.50000,   2.8141
-27.65,    2.5591,    -22.40100,   2.8216,  -22.40100,   2.8216
-27.60,    2.5662,    -22.36700,   2.8271,  -22.36700,   2.8271
-27.55,    2.5598,    -22.29300,   2.8385,  -22.29300,   2.8385
-27.50,    2.5651,    -22.15600,   2.8477,  -22.15600,   2.8477
-27.45,    2.5628,    -22.07200,   2.8533,  -22.07200,   2.8533
-27.40,    2.5559,    -22.00000,   2.8576,  -22.00000,   2.8576
-27.35,    2.5600,    -21.90000,   2.8745,  -21.90000,   2.8745
-27.30,    2.5616,    -21.80000,   2.8873,  -21.80000,   2.8873
-27.25,    2.5626,    -21.70000,   2.8987,  -21.70000,   2.8987
-27.20,    2.5646,    -21.60000,   2.9121,  -21.60000,   2.9121
-27.15,    2.5658,    -21.51000,   2.9183,  -21.51000,   2.9183
-27.10,    2.5662,    -21.44500,   2.9247,  -21.44500,   2.9247
-27.05,    2.5655,    -21.36700,   2.9334,  -21.36700,   2.9334
-27.00,    2.5680,    -21.29800,   2.9420,  -21.29800,   2.9420
-26.95,    2.5678,    -21.20000,   2.9654,  -21.20000,   2.9654
-26.90,    2.5680,    -21.10000,   2.9720,  -21.10000,   2.9720
-26.85,    2.5706,    -21.00300,   2.9817,  -21.00300,   2.9817
-26.80,    2.5735,    -21.00000,   2.9821,  -21.00000,   2.9821
-26.75,    2.5708,    -20.90000,   2.9942,  -20.90000,   2.9942
-26.70,    2.5664,    -20.83400,   2.9980,  -20.83400,   2.9980
-26.65,    2.5690,    -20.79300,   3.0012,  -20.79300,   3.0012
-26.60,    2.5658,    -20.70000,   3.0180,  -20.70000,   3.0180
-26.55,    2.5708,    -20.60000,   3.0299,  -20.60000,   3.0299
-26.50,    2.5795,    -20.50000,   3.0377,  -20.50000,   3.0377
-26.45,    2.5783,    -20.40000,   3.0537,  -20.40000,   3.0537
-26.40,    2.5841,    -20.34900,   3.0676,  -20.34900,   3.0676
-26.35,    2.5866,    -20.26600,   3.0838,  -20.26600,   3.0838
-26.30,    2.5813,    -20.16000,   3.0940,  -20.16000,   3.0940
-26.25,    2.5827,    -20.08000,   3.1046,  -20.08000,   3.1046
-26.20,    2.5802,    -19.99400,   3.1205,  -19.99400,   3.1205
-26.15,    2.5806,    -19.89700,   3.1321,  -19.89700,   3.1321
-26.10,    2.5866,    -19.79400,   3.1479,  -19.79400,   3.1479
-26.05,    2.5845,    -19.69700,   3.1652,  -19.69700,   3.1652
-26.00,    2.5870,    -19.59900,   3.1804,  -19.59900,   3.1804
-25.95,    2.5896,    -19.50000,   3.1933,  -19.50000,   3.1933
-25.90,    2.5921,    -19.40000,   3.2091,  -19.40000,   3.2091
-25.85,    2.5985,    -19.38100,   3.2137,  -19.38100,   3.2137
-25.80,    2.5976,    -19.29700,   3.2339,  -19.29700,   3.2339
-25.75,    2.5989,    -19.20000,   3.2600,  -19.20000,   3.2600
-25.70,    2.5944,    -19.10000,   3.2639,  -19.10000,   3.2639
-25.65,    2.5973,    -19.00100,   3.2770,  -19.00100,   3.2770
-25.60,    2.6015,    -19.00000,   3.2771,  -19.00000,   3.2771
-25.55,    2.6047,    -18.92100,   3.3006,  -18.92100,   3.3006
-25.50,    2.6138,    -18.89300,   3.3075,  -18.89300,   3.3075
-25.45,    2.6154,    -18.79800,   3.3159,  -18.79800,   3.3159
-25.40,    2.6163,    -18.70000,   3.3303,  -18.70000,   3.3303
-25.35,    2.6177,    -18.60000,   3.3490,  -18.60000,   3.3490
-25.30,    2.6186,    -18.50300,   3.3596,  -18.50300,   3.3596
-25.25,    2.6202,    -18.41300,   3.3840,  -18.41300,   3.3840
-25.20,    2.6221,    -18.30000,   3.4156,  -18.30000,   3.4156
-25.15,    2.6209,    -18.20900,   3.4267,  -18.20900,   3.4267
-25.10,    2.6232,    -18.12000,   3.4426,  -18.12000,   3.4426
-25.05,    2.6239,    -18.09300,   3.4485,  -18.09300,   3.4485
-25.00,    2.6280,    -18.00000,   3.4804,  -18.00000,   3.4804
-24.95,    2.6328,    -17.90000,   3.4923,  -17.90000,   3.4923
-24.90,    2.6356,    -17.81200,   3.5101,  -17.81200,   3.5101
-24.85,    2.6406,    -17.73600,   3.5248,  -17.73600,   3.5248
-24.80,    2.6420,    -17.60500,   3.5534,  -17.60500,   3.5534
-24.75,    2.6450,    -17.51100,   3.5775,  -17.51100,   3.5775
-24.70,    2.6445,    -17.40000,   3.6059,  -17.40000,   3.6059
-24.65,    2.6468,    -17.35500,   3.6145,  -17.35500,   3.6145
-24.60,    2.6509,    -17.26400,   3.6333,  -17.26400,   3.6333
-24.55,    2.6541,    -17.19800,   3.6488,  -17.19800,   3.6488
-24.50,    2.6596,    -17.10000,   3.6887,  -17.10000,   3.6887
-24.45,    2.6619,    -17.01200,   3.7075,  -17.01200,   3.7075
-24.40,    2.6672,    -17.00000,   3.7102,  -17.00000,   3.7102
-24.35,    2.6694,    -16.90100,   3.7216,  -16.90100,   3.7216
-24.30,    2.6722,    -16.86800,   3.7292,  -16.86800,   3.7292
-24.25,    2.6765,    -16.79500,   3.7467,  -16.79500,   3.7467
-24.20,    2.6731,    -16.70000,   3.7728,  -16.70000,   3.7728
-24.15,    2.6786,    -16.60000,   3.8111,  -16.60000,   3.8111
-24.10,    2.6829,    -16.50000,   3.8376,  -16.50000,   3.8376
-24.05,    2.6855,    -16.40100,   3.8513,  -16.40100,   3.8513
-24.00,    2.6919,    -16.30400,   3.8768,  -16.30400,   3.8768
-23.95,    2.6944,    -16.20300,   3.9030,  -16.20300,   3.9030
-23.90,    2.6958,    -16.14900,   3.9195,  -16.14900,   3.9195
-23.85,    2.6992,    -16.09300,   3.9374,  -16.09300,   3.9374
-23.80,    2.7051,    -16.00000,   3.9776,  -16.00000,   3.9776
-23.75,    2.7079,    -15.90000,   4.0081,  -15.90000,   4.0081
-23.70,    2.7067,    -15.81800,   4.0237,  -15.81800,   4.0237
-23.65,    2.7104,    -15.78100,   4.0322,  -15.78100,   4.0322
-23.60,    2.7116,    -15.69900,   4.0537,  -15.69900,   4.0537
-23.55,    2.7164,    -15.59800,   4.0891,  -15.59800,   4.0891
-23.50,    2.7276,    -15.50000,   4.1223,  -15.50000,   4.1223
-23.45,    2.7347,    -15.40000,   4.1677,  -15.40000,   4.1677
-23.40,    2.7395,    -15.34900,   4.1807,  -15.34900,   4.1807
-23.35,    2.7429,    -15.28300,   4.1960,  -15.28300,   4.1960
-23.30,    2.7463,    -15.20000,   4.2099,  -15.20000,   4.2099
-23.25,    2.7427,    -15.10000,   4.2424,  -15.10000,   4.2424
-23.20,    2.7431,    -15.00200,   4.2855,  -15.00200,   4.2855
-23.15,    2.7454,    -15.00000,   4.2863,  -15.00000,   4.2863
-23.10,    2.7498,    -14.90200,   4.3330,  -14.90200,   4.3330
-23.05,    2.7576,    -14.87400,   4.3437,  -14.87400,   4.3437
-23.00,    2.7649,    -14.79900,   4.3725,  -14.79900,   4.3725
-22.95,    2.7699,    -14.70000,   4.3918,  -14.70000,   4.3918
-22.90,    2.7734,    -14.60000,   4.4307,  -14.60000,   4.4307
-22.85,    2.7798,    -14.50000,   4.4680,  -14.50000,   4.4680
-22.80,    2.7839,    -14.40500,   4.4995,  -14.40500,   4.4995
-22.75,    2.7891,    -14.39500,   4.5040,  -14.39500,   4.5040
-22.70,    2.7965,    -14.30000,   4.5587,  -14.30000,   4.5587
-22.65,    2.8006,    -14.20000,   4.6017,  -14.20000,   4.6017
-22.60,    2.8054,    -14.15100,   4.6101,  -14.15100,   4.6101
-22.55,    2.8113,    -14.09200,   4.6221,  -14.09200,   4.6221
-22.50,    2.8141,    -13.90100,   4.7028,  -13.90100,   4.7028
-22.45,    2.8164,    -13.85300,   4.7214,  -13.85300,   4.7214
-22.40,    2.8216,    -13.79500,   4.7452,  -13.79500,   4.7452
-22.35,    2.8265,    -13.70000,   4.8054,  -13.70000,   4.8054
-22.30,    2.8313,    -13.60100,   4.8513,  -13.60100,   4.8513
-22.25,    2.8381,    -13.51800,   4.8721,  -13.51800,   4.8721
-22.20,    2.8445,    -13.49600,   4.8784,  -13.49600,   4.8784
-22.15,    2.8473,    -13.40000,   4.9251,  -13.40000,   4.9251
-22.10,    2.8516,    -13.30700,   4.9669,  -13.30700,   4.9669
-22.05,    2.8576,    -13.25400,   4.9910,  -13.25400,   4.9910
-22.00,    2.8576,    -13.19900,   5.0160,  -13.19900,   5.0160
-21.95,    2.8638,    -13.10000,   5.0918,  -13.10000,   5.0918
-21.90,    2.8745,    -13.01400,   5.1332,  -13.01400,   5.1332
-21.85,    2.8780,    -13.00000,   5.1398,  -13.00000,   5.1398
-21.80,    2.8873,    -12.90200,   5.1551,  -12.90200,   5.1551
-21.75,    2.8935,    -12.89600,   5.1577,  -12.89600,   5.1577
-21.70,    2.8988,    -12.79900,   5.2091,  -12.79900,   5.2091
-21.65,    2.9075,    -12.70000,   5.2673,  -12.70000,   5.2673
-21.60,    2.9121,    -12.61800,   5.3364,  -12.61800,   5.3364
-21.55,    2.9162,    -12.59900,   5.3522,  -12.59900,   5.3522
-21.50,    2.9189,    -12.50000,   5.4015,  -12.50000,   5.4015
-21.45,    2.9175,    -12.40000,   5.4292,  -12.40000,   5.4292
-21.40,    2.9295,    -12.30300,   5.4809,  -12.30300,   5.4809
-21.35,    2.9370,    -12.28500,   5.4924,  -12.28500,   5.4924
-21.30,    2.9416,    -12.19000,   5.5548,  -12.19000,   5.5548
-21.25,    2.9539,    -12.10000,   5.6116,  -12.10000,   5.6116
-21.20,    2.9560,    -12.00000,   5.7016,  -12.00000,   5.7016
-21.15,    2.9654,    -11.93400,   5.7383,  -11.93400,   5.7383
-21.10,    2.9720,    -11.87700,   5.7645,  -11.87700,   5.7645
-21.05,    2.9757,    -11.79400,   5.7916,  -11.79400,   5.7916
-21.00,    2.9821,    -11.70000,   5.8504,  -11.70000,   5.8504
-20.95,    2.9789,    -11.59500,   5.9222,  -11.59500,   5.9222
-20.90,    2.9846,    -11.50000,   5.9913,  -11.50000,   5.9913
-20.85,    2.9942,    -11.40100,   6.0911,  -11.40100,   6.0911
-20.80,    2.9999,    -11.37800,   6.1061,  -11.37800,   6.1061
-20.75,    3.0118,    -11.30000,   6.1570,  -11.30000,   6.1570
-20.70,    3.0180,    -11.20000,   6.1942,  -11.20000,   6.1942
-20.65,    3.0153,    -11.10100,   6.2746,  -11.10100,   6.2746
-20.60,    3.0242,    -11.01300,   6.3433,  -11.01300,   6.3433
-20.55,    3.0299,    -11.00000,   6.3536,  -11.00000,   6.3536
-20.50,    3.0377,    -10.90500,   6.4185,  -10.90500,   6.4185
-20.45,    3.0501,    -10.89200,   6.4322,  -10.89200,   6.4322
-20.40,    3.0537,    -10.80000,   6.5450,  -10.80000,   6.5450
-20.35,    3.0613,    -10.69900,   6.6213,  -10.69900,   6.6213
-20.30,    3.0739,    -10.60000,   6.6579,  -10.60000,   6.6579
-20.25,    3.0810,    -10.50000,   6.7420,  -10.50000,   6.7420
-20.20,    3.0894,    -10.40000,   6.8288,  -10.40000,   6.8288
-20.15,    3.1016,    -10.31900,   6.9351,  -10.31900,   6.9351
-20.10,    3.1009,    -10.29300,   6.9668,  -10.29300,   6.9668
-20.05,    3.1119,    -10.20000,   7.0594,  -10.20000,   7.0594
-20.00,    3.1199,    -10.10000,   7.1037,  -10.10000,   7.1037
-19.95,    3.1192,    -10.07200,   7.1311,  -10.07200,   7.1311
-19.90,    3.1316,    -9.900700,   7.2997,  -9.900700,   7.2997
-19.85,    3.1403,    -9.847000,   7.3503,  -9.847000,   7.3503
-19.80,    3.1469,    -9.797600,   7.3985,  -9.797600,   7.3985
-19.75,    3.1586,    -9.700000,   7.5397,  -9.700000,   7.5397
-19.70,    3.1647,    -9.637900,   7.6048,  -9.637900,   7.6048
-19.65,    3.1707,    -9.588800,   7.6509,  -9.588800,   7.6509
-19.60,    3.1803,    -9.499600,   7.6977,  -9.499600,   7.6977
-19.55,    3.1863,    -9.398900,   7.8094,  -9.398900,   7.8094
-19.50,    3.1934,    -9.299900,   7.9212,  -9.299900,   7.9212
-19.45,    3.2032,    -9.200600,   8.0332,  -9.200600,   8.0332
-19.40,    3.2091,    -9.190500,   8.0505,  -9.190500,   8.0505
-19.35,    3.2229,    -9.099900,   8.2118,  -9.099900,   8.2118
-19.30,    3.2332,    -9.000000,   8.3360,  -9.000000,   8.3360
-19.25,    3.2435,    -9.000000,   8.3360,  -9.000000,   8.3360
-19.20,    3.2533,    -8.900100,   8.3972,  -8.900100,   8.3972
-19.15,    3.2600,    -8.884600,   8.4170,  -8.884600,   8.4170
-19.10,    3.2638,    -8.787000,   8.5442,  -8.787000,   8.5442
-19.05,    3.2682,    -8.692900,   8.6670,  -8.692900,   8.6670
-19.00,    3.2771,    -8.600000,   8.7844,  -8.600000,   8.7844
-18.95,    3.2851,    -8.542900,   8.9042,  -8.542900,   8.9042
-18.90,    3.2975,    -8.496100,   9.0016,  -8.496100,   9.0016
-18.85,    3.3069,    -8.400000,   9.1377,  -8.400000,   9.1377
-18.80,    3.3156,    -8.333500,   9.1845,  -8.333500,   9.1845
-18.75,    3.3240,    -8.293800,   9.2172,  -8.293800,   9.2172
-18.70,    3.3302,    -8.195800,   9.3608,  -8.195800,   9.3608
-18.65,    3.3350,    -8.100000,   9.5100,  -8.100000,   9.5100
-18.60,    3.3382,    -8.071300,   9.5772,  -8.043500,   9.6429
-18.55,    3.3490,    -7.999800,   9.7478,  -7.995500,   9.7546
-18.50,    3.3600,    -7.900000,   9.9085,  -7.899700,   9.9087
-18.45,    3.3746,    -7.870400,   9.9328,  -7.800000,   9.9911
-18.40,    3.3874,    -7.799000,   9.9928,  -7.728100,   10.116
-18.35,    3.3961,    -7.699100,   10.167,  -7.670100,   10.217
-18.30,    3.4074,    -7.599100,   10.342,  -7.514700,   10.491
-18.25,    3.4156,    -7.500000,   10.518,  -7.495500,   10.530
-18.20,    3.4277,    -7.404600,   10.785,  -7.400000,   10.798
-18.15,    3.4369,    -7.387100,   10.823,  -7.328800,   10.938
-18.10,    3.4463,    -7.299400,   10.996,  -7.299100,   10.996
-18.05,    3.4579,    -7.200000,   11.089,  -7.200000,   11.089
-18.00,    3.4692,    -7.102200,   11.297,  -7.182200,   11.126
-17.95,    3.4804,    -7.060800,   11.385,  -7.091500,   11.320
-17.90,    3.4923,    -7.000000,   11.516,  -7.000000,   11.516
-17.85,    3.5019,    -6.904600,   11.714,  -6.900900,   11.722
-17.80,    3.5124,    -6.895600,   11.738,  -6.897400,   11.733
-17.75,    3.5241,    -6.800000,   12.065,  -6.800000,   12.065
-17.70,    3.5319,    -6.715600,   12.263,  -6.720200,   12.252
-17.65,    3.5435,    -6.697800,   12.302,  -6.698800,   12.301
-17.60,    3.5545,    -6.600000,   12.419,  -6.599700,   12.420
-17.55,    3.5657,    -6.515300,   12.622,  -6.499800,   12.660
-17.50,    3.5804,    -6.482000,   12.705,  -6.400100,   12.915
-17.45,    3.5941,    -6.399900,   12.915,  -6.386200,   12.969
-17.40,    3.6060,    -6.300100,   13.316,  -6.300000,   13.316
-17.35,    3.6147,    -6.291600,   13.339,  -6.200000,   13.595
-17.30,    3.6250,    -6.199500,   13.596,  -6.152700,   13.662
-17.25,    3.6356,    -6.100000,   13.738,  -6.099100,   13.740
-17.20,    3.6479,    -6.027700,   13.953,  -6.000100,   14.037
-17.15,    3.6642,    -5.981700,   14.092,  -5.902000,   14.332
-17.10,    3.6772,    -5.891600,   14.364,  -5.801300,   14.643
-17.05,    3.6887,    -5.800000,   14.647,  -5.796200,   14.665
-17.00,    3.6994,    -5.743300,   14.921,  -5.700000,   15.136
-16.95,    3.7102,    -5.699000,   15.139,  -5.638800,   15.343
-16.90,    3.7216,    -5.600100,   15.476,  -5.596500,   15.482
-16.85,    3.7340,    -5.592200,   15.490,  -5.500000,   15.652
-16.80,    3.7452,    -5.500000,   15.652,  -5.440900,   15.868
-16.75,    3.7582,    -5.459000,   15.801,  -5.306800,   16.375
-16.70,    3.7727,    -5.351900,   16.201,  -5.214800,   16.735
-16.65,    3.7855,    -5.285400,   16.457,  -5.197000,   16.813
-16.60,    3.8001,    -5.200000,   16.795,  -5.100000,   17.412
-16.55,    3.8111,    -5.139000,   17.167,  -5.080400,   17.494
-16.50,    3.8230,    -5.098200,   17.420,  -5.000000,   17.836
-16.45,    3.8377,    -5.000000,   17.836,  -4.904100,   18.046
-16.40,    3.8514,    -5.000000,   17.836,  -4.896400,   18.072
-16.35,    3.8637,    -4.961100,   17.921,  -4.797500,   18.523
-16.30,    3.8779,    -4.899800,   18.056,  -4.698100,   18.999
-16.25,    3.8887,    -4.814600,   18.443,  -4.600000,   19.476
-16.20,    3.9038,    -4.703500,   18.973,  -4.567000,   19.728
-16.15,    3.9214,    -4.681200,   19.080,  -4.499900,   20.257
-16.10,    3.9345,    -4.599900,   19.477,  -4.401200,   20.800
-16.05,    3.9521,    -4.551800,   19.846,  -4.398300,   20.812
-16.00,    3.9622,    -4.499900,   20.257,  -4.300000,   21.091
-15.95,    3.9775,    -4.448600,   20.536,  -4.208400,   21.616
-15.90,    3.9947,    -4.400000,   20.807,  -4.188100,   21.734
-15.85,    4.0082,    -4.342800,   20.968,  -4.096600,   22.281
-15.80,    4.0272,    -4.299700,   21.093,  -4.000000,   23.153
-15.75,    4.0398,    -4.213500,   21.586,  -3.966800,   23.356
-15.70,    4.0533,    -4.190600,   21.719,  -3.899800,   23.774
-15.65,    4.0691,    -4.100000,   22.251,  -3.800000,   24.083
-15.60,    4.0883,    -4.088400,   22.353,  -3.713000,   24.638
-15.55,    4.1045,    -4.000000,   23.153,  -3.690100,   24.785
-15.50,    4.1222,    -3.991700,   23.203,  -3.599600,   25.366
-15.45,    4.1386,    -3.900000,   23.773,  -3.500400,   25.982
-15.40,    4.1503,    -3.865800,   23.878,  -3.478800,   26.190
-15.35,    4.1677,    -3.800000,   24.082,  -3.399600,   26.980
-15.30,    4.1821,    -3.773700,   24.248,  -3.300100,   27.654
-15.25,    4.1931,    -3.699400,   24.726,  -3.287700,   27.696
-15.20,    4.2098,    -3.614600,   25.267,  -3.200000,   27.996
-15.15,    4.2252,    -3.598700,   25.371,  -3.109600,   28.594
-15.10,    4.2423,    -3.500300,   25.982,  -3.039700,   29.060
-15.05,    4.2668,    -3.498500,   25.999,  -3.000000,   29.329
-15.00,    4.2863,    -3.407200,   26.903,  -2.900200,   30.027
-14.95,    4.3014,    -3.397500,   26.994,  -2.894000,   30.090
-14.90,    4.3188,    -3.300500,   27.651,  -2.800000,   31.080
-14.85,    4.3339,    -3.292900,   27.678,  -2.758100,   31.358
-14.80,    4.3513,    -3.200400,   27.994,  -2.695600,   31.765
-14.75,    4.3723,    -3.198400,   28.006,  -2.600000,   32.095
-14.70,    4.3918,    -3.120200,   28.523,  -2.548100,   32.459
-14.65,    4.4085,    -3.094300,   28.696,  -2.495400,   32.831
-14.60,    4.4307,    -3.000000,   29.329,  -2.399900,   33.458
-14.55,    4.4513,    -2.901700,   30.016,  -2.300000,   34.060
-14.50,    4.4680,    -2.898900,   30.040,  -2.212800,   34.854
-14.45,    4.4875,    -2.851400,   30.531,  -2.198800,   34.981
-14.40,    4.5012,    -2.799100,   31.085,  -2.099400,   35.593
-14.35,    4.5179,    -2.762000,   31.331,  -2.000000,   35.876
-14.30,    4.5380,    -2.700000,   31.750,  -1.974100,   36.007
-14.25,    4.5586,    -2.691600,   31.778,  -1.889800,   36.435
-14.20,    4.5799,    -2.619200,   32.028,  -1.700000,   37.358
-14.15,    4.6017,    -2.599600,   32.098,  -1.599700,   38.066
-14.10,    4.6188,    -2.561800,   32.361,  -1.500000,   38.268
-14.05,    4.6406,    -2.499800,   32.802,  -1.457800,   38.451
-14.00,    4.6607,    -2.471400,   32.987,  -1.399900,   38.704
