-3.5502,0.72032,-4.2915,0.71553,-3.6688,0.70883,-3.5303,0.7141,-3.573,0.71649,-3.573,0.70763
-3.5484,0.71984,-4.2893,0.71362,-3.667,0.70931,-3.5285,0.7141,-3.5712,0.71601,-3.5712,0.70763
-3.5465,0.71888,-4.2871,0.71266,-3.6651,0.71075,-3.5267,0.7141,-3.5693,0.71601,-3.5693,0.70907
-3.5447,0.71793,-4.2849,0.71266,-3.6633,0.71027,-3.5249,0.71458,-3.5675,0.71601,-3.5675,0.70955
-3.5429,0.7184,-4.2827,0.71218,-3.6615,0.71027,-3.5231,0.71314,-3.5657,0.71505,-3.5657,0.70955
-3.5411,0.71936,-4.2805,0.71266,-3.6597,0.70979,-3.5213,0.71362,-3.5639,0.7141,-3.5639,0.71051
-3.5392,0.71888,-4.2783,0.71218,-3.6578,0.71027,-3.5195,0.71266,-3.562,0.71314,-3.562,0.71098
-3.5374,0.71888,-4.2761,0.71123,-3.656,0.71123,-3.5176,0.71362,-3.5602,0.71362,-3.5602,0.71146
-3.5356,0.71936,-4.2739,0.7117,-3.6542,0.70979,-3.5158,0.71314,-3.5584,0.71362,-3.5584,0.71051
-3.5338,0.71888,-4.2717,0.71027,-3.6524,0.70883,-3.514,0.71314,-3.5566,0.71505,-3.5566,0.71003
-3.5319,0.71936,-4.2695,0.71027,-3.6505,0.70883,-3.5122,0.71314,-3.5547,0.71362,-3.5547,0.71003
-3.5301,0.71936,-4.2673,0.71075,-3.6487,0.70931,-3.5104,0.71218,-3.5529,0.71362,-3.5529,0.71098
-3.5283,0.72032,-4.2651,0.71218,-3.6469,0.71075,-3.5086,0.7117,-3.5511,0.71362,-3.5511,0.71194
-3.5265,0.72128,-4.2629,0.71075,-3.6451,0.71027,-3.5068,0.71218,-3.5493,0.7141,-3.5493,0.71194
-3.5246,0.72223,-4.2607,0.7117,-3.6432,0.70979,-3.505,0.7117,-3.5474,0.71458,-3.5474,0.71098
-3.5228,0.72319,-4.2585,0.71218,-3.6414,0.70979,-3.5032,0.71218,-3.5456,0.71553,-3.5456,0.71051
-3.521,0.72415,-4.2563,0.71314,-3.6396,0.70931,-3.5014,0.7117,-3.5438,0.71601,-3.5438,0.71146
-3.5192,0.72463,-4.2541,0.71314,-3.6378,0.71027,-3.4995,0.71075,-3.542,0.71649,-3.542,0.71194
-3.5173,0.72511,-4.2519,0.71314,-3.6359,0.70979,-3.4977,0.71075,-3.5401,0.71745,-3.5401,0.71146
-3.5155,0.72463,-4.2497,0.71266,-3.6341,0.70931,-3.4959,0.71027,-3.5383,0.71888,-3.5383,0.71146
-3.5137,0.72511,-4.2475,0.71362,-3.6323,0.71027,-3.4941,0.70883,-3.5365,0.71793,-3.5365,0.71051
-3.5119,0.72558,-4.2453,0.7141,-3.6305,0.70979,-3.4923,0.70835,-3.5347,0.71793,-3.5347,0.71098
-3.51,0.72606,-4.2431,0.71458,-3.6286,0.70883,-3.4905,0.70835,-3.5328,0.71745,-3.5328,0.70907
-3.5082,0.72654,-4.2409,0.7141,-3.6268,0.71027,-3.4887,0.70883,-3.531,0.71793,-3.531,0.70907
-3.5064,0.72702,-4.2387,0.71458,-3.625,0.71027,-3.4869,0.70931,-3.5292,0.7184,-3.5292,0.70907
-3.5046,0.72702,-4.2365,0.71505,-3.6232,0.71123,-3.4851,0.70883,-3.5274,0.71793,-3.5274,0.70763
-3.5027,0.7275,-4.2343,0.71553,-3.6214,0.71075,-3.4833,0.71027,-3.5255,0.71888,-3.5255,0.70668
-3.5009,0.72798,-4.2321,0.71601,-3.6195,0.70979,-3.4814,0.70979,-3.5237,0.71888,-3.5237,0.7062
-3.4991,0.72798,-4.2299,0.71553,-3.6177,0.71027,-3.4796,0.71075,-3.5219,0.71888,-3.5219,0.70524
-3.4973,0.72798,-4.2277,0.71649,-3.6159,0.71123,-3.4778,0.71123,-3.5201,0.71745,-3.5201,0.70572
-3.4954,0.7275,-4.2255,0.71505,-3.6141,0.71218,-3.476,0.71075,-3.5182,0.7184,-3.5182,0.70524
-3.4936,0.7275,-4.2233,0.71553,-3.6122,0.71123,-3.4742,0.71218,-3.5164,0.71888,-3.5164,0.70524
-3.4918,0.72702,-4.2211,0.71458,-3.6104,0.71075,-3.4724,0.71362,-3.5146,0.71936,-3.5146,0.70476
