Time-Expt,  Pres-Expt,  Time-Sim,   Pres-Sim, Time-NR,  Pres-NR
38.900,     53.55,      39.3000000, 168.71, 165.4000,   29.467
38.950,     53.62,      39.4000000, 168.71, 165.5200,   29.464
39.000,     53.68,      39.5150000, 168.68, 165.6300,   29.460
39.050,     53.75,      39.7000000, 168.61, 165.8900,   29.455
39.100,     53.80,      39.8000000, 168.58, 166.0000,   29.455
39.150,     53.86,      39.9000000, 168.58, 166.2000,   29.445
39.200,     53.91,      40.0370000, 168.54, 166.3000,   29.438
39.250,     53.97,      40.1030000, 168.52, 166.4100,   29.424
39.300,     54.03,      40.2020000, 168.48, 166.6000,   29.431
39.350,     54.08,      40.4010000, 168.45, 166.7000,   29.423
39.400,     54.12,      40.5010000, 168.42, 166.8400,   29.413
39.450,     54.16,      40.6010000, 168.37, 166.9200,   29.399
39.500,     54.19,      40.7000000, 168.36, 167.0000,   29.399
39.550,     54.22,      40.8040000, 168.33,,
39.600,     54.26,      41.0000000, 168.30,,
39.650,     54.28,      41.1000000, 168.26,,
39.700,     54.31,      41.1990000, 168.23,,
39.750,     54.32,      41.3870000, 168.20,,
39.800,     54.34,      41.4710000, 168.18,,
39.850,     54.35,      41.7010000, 168.11,,
39.900,     54.37,      41.8000000, 168.11,,
39.950,     54.38,      42.0000000, 168.05,,
40.000,     54.39,      42.0130000, 168.04,,
40.050,     54.39,      42.1010000, 167.99,,
40.100,     54.40,      42.2000000, 167.99,,
40.150,     54.40,      42.4250000, 167.93,,
40.200,     54.40,      42.5010000, 167.90,,
40.250,     54.39,      42.6000000, 167.82,,
40.300,     54.39,      42.6470000, 167.80,,
40.350,     54.38,      42.7020000, 167.77,,
40.400,     54.36,      42.8000000, 167.76,,
40.450,     54.35,      42.9000000, 167.70,,
40.500,     54.33,      42.9550000, 167.68,,
40.550,     54.32,      43.0000000, 167.67,,
40.600,     54.30,      43.1000000, 167.63,,
40.650,     54.28,      43.2000000, 167.60,,
40.700,     54.25,      43.3000000, 167.58,,
40.750,     54.23,      43.3960000, 167.55,,
40.800,     54.20,      43.4060000, 167.55,,
40.850,     54.17,      43.6010000, 167.44,,
40.900,     54.14,      43.7000000, 167.41,,
40.950,     54.11,      43.8000000, 167.39,,
41.000,     54.07,      43.8990000, 167.36,,
41.050,     54.03,      43.9740000, 167.32,,
41.100,     54.00,      44.0020000, 167.30,,
41.150,     53.96,      44.1000000, 167.28,,
41.200,     53.92,      44.2000000, 167.22,,
41.250,     53.88,      44.2030000, 167.22,,
41.300,     53.83,      44.3010000, 167.23,,
41.350,     53.78,      44.4000000, 167.20,,
41.400,     53.74,      44.4220000, 167.19,,
41.450,     53.69,      44.5110000, 167.13,,
41.500,     53.64,      44.6020000, 167.10,,
41.550,     53.59,      44.8000000, 167.07,,
41.600,     53.53,      44.9000000, 167.04,,
41.650,     53.48,      44.9650000, 167.00,,
41.700,     53.43,      45.0000000, 166.97,,
41.750,     53.37,      45.1510000, 166.95,,
41.800,     53.32,      45.2010000, 166.94,,
41.850,     53.26,      45.3010000, 166.88,,
41.900,     53.21,      45.6000000, 166.75,,
41.950,     53.15,      45.7000000, 166.74,,
42.000,     53.08,      45.8000000, 166.71,,
42.050,     53.02,      45.8850000, 166.67,,
42.100,     52.96,      45.9190000, 166.66,,
42.150,     52.90,      46.3010000, 166.55,,
42.200,     52.83,      46.4010000, 166.54,,
42.250,     52.77,      46.5000000, 166.49,,
42.300,     52.70,      46.5860000, 166.48,,
42.350,     52.64,      46.7060000, 166.46,,
42.400,     52.57,      46.8010000, 166.43,,
42.450,     52.50,      46.9000000, 166.35,,
42.500,     52.44,      46.9140000, 166.34,,
42.550,     52.36,      47.0000000, 166.32,,
42.600,     52.29,      47.1000000, 166.31,,
42.650,     52.22,      47.1970000, 166.28,,
42.700,     52.15,      47.2980000, 166.26,,
42.750,     52.07,      47.3020000, 166.26,,
42.800,     51.99,      47.4030000, 166.22,,
42.850,     51.92,      47.5000000, 166.16,,
42.900,     51.84,      47.6000000, 166.15,,
42.950,     51.77,      47.6890000, 166.16,,
43.000,     51.70,      47.7000000, 166.16,,
43.050,     51.62,      47.8000000, 166.10,,
43.100,     51.54,      47.9990000, 166.02,,
43.150,     51.47,      48.0940000, 166.00,,
43.200,     51.38,      48.1320000, 166.00,,
43.250,     51.30,      48.2050000, 166.00,,
43.300,     51.23,      48.3010000, 165.97,,
43.350,     51.15,      48.4010000, 165.93,,
43.400,     51.07,      48.6000000, 165.87,,
43.450,     50.99,      48.8000000, 165.79,,
43.500,     50.91,      48.8990000, 165.79,,
43.550,     50.83,      48.9010000, 165.79,,
43.600,     50.74,      49.0000000, 165.75,,
43.650,     50.66,      49.0860000, 165.75,,
43.700,     50.58,      49.1010000, 165.75,,
43.750,     50.50,      49.2000000, 165.69,,
43.800,     50.42,      49.3960000, 165.63,,
43.850,     50.34,      49.5670000, 165.61,,
43.900,     50.26,      49.6560000, 165.59,,
43.950,     50.18,      49.7000000, 165.57,,
44.000,     50.10,      49.7990000, 165.48,,
44.050,     50.02,      49.8010000, 165.47,,
44.100,     49.93,      49.9020000, 165.49,,
44.150,     49.85,      50.1000000, 165.46,,
44.200,     49.77,      50.1980000, 165.40,,
44.250,     49.69,      50.2870000, 165.38,,
44.300,     49.60,      50.4000000, 165.32,,
44.350,     49.52,      50.5950000, 165.32,,
44.400,     49.44,      50.6020000, 165.32,,
44.450,     49.36,      50.7010000, 165.29,,
44.500,     49.28,      50.8000000, 165.22,,
44.550,     49.20,      50.8160000, 165.21,,
44.600,     49.11,      50.9010000, 165.19,,
44.650,     49.03,      51.0000000, 165.19,,
44.700,     48.95,      51.0460000, 165.16,,
44.750,     48.87,      51.1070000, 165.13,,
44.800,     48.79,      51.2850000, 165.09,,
44.850,     48.71,      51.3010000, 165.09,,
44.900,     48.63,      51.4000000, 165.05,,
44.950,     48.55,      51.4640000, 165.05,,
45.000,     48.46,      51.5270000, 165.04,,
45.050,     48.38,      51.6010000, 165.03,,
45.100,     48.30,      51.8000000, 164.95,,
45.150,     48.22,      51.9000000, 164.92,,
45.200,     48.15,      52.0950000, 164.89,,
45.250,     48.07,      52.1330000, 164.88,,
45.300,     47.99,      52.2150000, 164.86,,
45.350,     47.91,      52.3060000, 164.82,,
45.400,     47.83,      52.4010000, 164.79,,
45.450,     47.75,      52.6000000, 164.79,,
45.500,     47.67,      52.6090000, 164.79,,
45.550,     47.60,      52.7030000, 164.73,,
45.600,     47.52,      52.8000000, 164.69,,
45.650,     47.44,      52.9000000, 164.69,,
45.700,     47.36,      53.0000000, 164.66,,
45.750,     47.29,      53.1020000, 164.64,,
45.800,     47.21,      53.2000000, 164.58,,
45.850,     47.14,      53.3000000, 164.58,,
45.900,     47.06,      53.3850000, 164.56,,
45.950,     46.98,      53.5020000, 164.52,,
46.000,     46.91,      53.6000000, 164.52,,
46.050,     46.83,      53.6990000, 164.48,,
46.100,     46.76,      53.7020000, 164.48,,
46.150,     46.69,      53.8000000, 164.48,,
46.200,     46.61,      53.9000000, 164.47,,
46.250,     46.54,      53.9960000, 164.43,,
46.300,     46.46,      54.0060000, 164.42,,
46.350,     46.39,      54.4010000, 164.31,,
46.400,     46.32,      54.5000000, 164.30,,
46.450,     46.24,      54.6000000, 164.27,,
46.500,     46.17,      54.7000000, 164.23,,
46.550,     46.10,      54.8000000, 164.20,,
46.600,     46.03,      54.8920000, 164.20,,
46.650,     45.96,      54.9050000, 164.20,,
46.700,     45.89,      55.0000000, 164.17,,
46.750,     45.82,      55.0990000, 164.13,,
46.800,     45.75,      55.1060000, 164.12,,
46.850,     45.68,      55.2010000, 164.06,,
46.900,     45.61,      55.3000000, 164.06,,
46.950,     45.54,      55.4000000, 164.04,,
47.000,     45.47,      55.5000000, 164.02,,
47.050,     45.41,      55.5980000, 163.97,,
47.100,     45.34,      55.7000000, 163.95,,
47.150,     45.28,      55.8000000, 163.93,,
47.200,     45.21,      56.0830000, 163.85,,
47.250,     45.15,      56.1060000, 163.84,,
47.300,     45.08,      56.2050000, 163.79,,
47.350,     45.01,      56.3940000, 163.74,,
47.400,     44.95,      56.4710000, 163.72,,
47.450,     44.88,      56.5890000, 163.70,,
47.500,     44.82,      56.6650000, 163.68,,
47.550,     44.75,      57.0000000, 163.58,,
47.600,     44.69,      57.2020000, 163.53,,
47.650,     44.63,      57.3010000, 163.53,,
47.700,     44.56,      57.5000000, 163.44,,
47.750,     44.50,      57.5280000, 163.45,,
47.800,     44.44,      57.6050000, 163.46,,
47.850,     44.38,      57.7010000, 163.44,,
47.900,     44.31,      57.8000000, 163.41,,
47.950,     44.25,      57.9550000, 163.33,,
48.000,     44.18,      58.0790000, 163.27,,
48.050,     44.12,      58.1030000, 163.26,,
48.100,     44.07,      58.2060000, 163.25,,
48.150,     44.02,      58.3130000, 163.22,,
48.200,     43.96,      58.4010000, 163.21,,
48.250,     43.90,      58.5010000, 163.15,,
48.300,     43.84,      58.6000000, 163.11,,
48.350,     43.78,      58.7000000, 163.11,,
48.400,     43.72,      58.8000000, 163.09,,
48.450,     43.66,      58.9000000, 163.07,,
48.500,     43.61,      58.9040000, 163.06,,
48.550,     43.55,      59.0000000, 162.98,,
48.600,     43.50,      59.0980000, 162.93,,
48.650,     43.44,      59.1020000, 162.93,,
48.700,     43.39,      59.4000000, 162.89,,
48.750,     43.33,      59.4610000, 162.84,,
48.800,     43.28,      59.5010000, 162.82,,
48.850,     43.22,      59.6000000, 162.82,,
48.900,     43.17,      59.8770000, 162.78,,
48.950,     43.11,      59.9010000, 162.77,,
49.000,     43.06,      60.0000000, 162.71,,
49.050,     43.01,      60.0980000, 162.67,,
49.100,     42.96,      60.1040000, 162.66,,
49.150,     42.91,      60.2000000, 162.65,,
49.200,     42.86,      60.3000000, 162.61,,
49.250,     42.81,      60.4000000, 162.58,,
49.300,     42.76,      60.5000000, 162.54,,
49.350,     42.71,      60.6010000, 162.51,,
49.400,     42.66,      60.7010000, 162.53,,
49.450,     42.61,      60.8000000, 162.50,,
49.500,     42.56,      60.9000000, 162.46,,
49.550,     42.51,      61.0000000, 162.40,,
49.600,     42.46,      61.1000000, 162.36,,
49.650,     42.41,      61.1960000, 162.36,,
49.700,     42.37,      61.2700000, 162.35,,
49.750,     42.32,      61.4000000, 162.32,,
49.800,     42.27,      61.4520000, 162.29,,
49.850,     42.22,      61.5030000, 162.26,,
49.900,     42.17,      61.6970000, 162.20,,
49.950,     42.13,      61.7070000, 162.20,,
50.000,     42.08,      61.9000000, 162.22,,
50.050,     42.03,      62.0000000, 162.11,,
50.100,     41.99,      62.0020000, 162.11,,
50.150,     41.95,      62.1020000, 162.10,,
50.200,     41.91,      62.2070000, 162.10,,
50.250,     41.86,      62.3010000, 162.09,,
50.300,     41.82,      62.4010000, 162.04,,
50.350,     41.78,      62.5000000, 161.99,,
50.400,     41.74,      62.6980000, 161.96,,
50.450,     41.70,      62.7200000, 161.96,,
50.500,     41.66,      62.8050000, 161.93,,
50.550,     41.61,      62.9010000, 161.88,,
50.600,     41.57,      63.0000000, 161.85,,
50.650,     41.53,      63.0960000, 161.85,,
50.700,     41.50,      63.1320000, 161.85,,
50.750,     41.46,      63.2010000, 161.84,,
50.800,     41.42,      63.3000000, 161.80,,
50.850,     41.38,      63.4000000, 161.80,,
50.900,     41.34,      63.4030000, 161.80,,
50.950,     41.30,      63.5000000, 161.73,,
51.000,     41.27,      63.6000000, 161.73,,
51.050,     41.23,      63.6300000, 161.72,,
51.100,     41.19,      63.7010000, 161.70,,
51.150,     41.16,      63.8010000, 161.65,,
51.200,     41.13,      63.9000000, 161.61,,
51.250,     41.09,      63.9730000, 161.62,,
51.300,     41.06,      64.1810000, 161.57,,
51.350,     41.02,      64.2750000, 161.56,,
51.400,     40.99,      64.3100000, 161.55,,
51.450,     40.95,      64.5010000, 161.47,,
51.500,     40.92,      64.6000000, 161.46,,
51.550,     40.88,      64.7010000, 161.43,,
51.600,     40.85,      64.8000000, 161.42,,
51.650,     40.82,      64.8990000, 161.37,,
51.700,     40.79,      64.9170000, 161.37,,
51.750,     40.76,      65.0000000, 161.36,,
51.800,     40.73,      65.1000000, 161.36,,
51.850,     40.70,      65.1210000, 161.35,,
51.900,     40.67,      65.2090000, 161.32,,
51.950,     40.64,      65.3020000, 161.29,,
52.000,     40.61,      65.4020000, 161.28,,
52.050,     40.58,      65.6010000, 161.22,,
52.100,     40.55,      65.7000000, 161.18,,
52.150,     40.53,      65.9980000, 161.14,,
52.200,     40.50,      66.0260000, 161.14,,
52.250,     40.47,      66.1020000, 161.12,,
52.300,     40.45,      66.2000000, 161.12,,
52.350,     40.42,      66.2810000, 161.05,,
52.400,     40.40,      66.3030000, 161.03,,
52.450,     40.37,      66.5560000, 160.98,,
52.500,     40.35,      66.6930000, 160.95,,
52.550,     40.32,      66.7020000, 160.95,,
52.600,     40.30,      66.8000000, 160.91,,
52.650,     40.27,      66.9000000, 160.91,,
52.700,     40.25,      66.9940000, 160.90,,
52.750,     40.22,      67.0000000, 160.90,,
52.800,     40.20,      67.1000000, 160.87,,
52.850,     40.18,      67.2000000, 160.83,,
52.900,     40.16,      67.3000000, 160.78,,
52.950,     40.14,      67.4280000, 160.76,,
53.000,     40.12,      67.5020000, 160.75,,
53.050,     40.10,      67.6040000, 160.75,,
53.100,     40.08,      67.7100000, 160.73,,
53.150,     40.06,      67.8010000, 160.68,,
53.200,     40.04,      67.9000000, 160.66,,
53.250,     40.02,      67.9990000, 160.61,,
53.300,     40.00,      68.0380000, 160.61,,
53.350,     39.98,      68.2000000, 160.59,,
53.400,     39.96,      68.3000000, 160.55,,
53.450,     39.95,      68.3410000, 160.55,,
53.500,     39.93,      68.4010000, 160.56,,
53.550,     39.91,      68.5570000, 160.51,,
53.600,     39.89,      68.7030000, 160.45,,
53.650,     39.87,      68.9010000, 160.40,,
53.700,     39.86,      69.0000000, 160.39,,
53.750,     39.84,      69.0980000, 160.35,,
53.800,     39.83,      69.1080000, 160.34,,
53.850,     39.81,      69.4000000, 160.30,,
53.900,     39.79,      69.5000000, 160.25,,
53.950,     39.78,      69.6490000, 160.21,,
54.000,     39.76,      69.7090000, 160.20,,
54.050,     39.75,      69.8020000, 160.18,,
54.100,     39.73,      69.9020000, 160.16,,
54.150,     39.72,      70.0010000, 160.12,,
54.200,     39.70,      70.2000000, 160.06,,
54.250,     39.69,      70.3000000, 160.06,,
54.300,     39.67,      70.3990000, 160.05,,
54.350,     39.66,      70.4970000, 160.02,,
54.400,     39.65,      70.5940000, 159.98,,
54.450,     39.63,      70.6110000, 159.98,,
54.500,     39.63,      71.0000000, 159.87,,
54.550,     39.61,      71.4020000, 159.77,,
54.600,     39.60,      71.5000000, 159.75,,
54.650,     39.59,      71.5990000, 159.70,,
54.700,     39.58,      71.6330000, 159.69,,
54.750,     39.57,      71.7020000, 159.67,,
54.800,     39.56,      71.8000000, 159.69,,
54.850,     39.55,      71.9000000, 159.66,,
54.900,     39.54,      71.9600000, 159.64,,
54.950,     39.53,      72.0010000, 159.62,,
55.000,     39.53,      72.1000000, 159.55,,
55.050,     39.52,      72.1470000, 159.55,,
55.100,     39.51,      72.2010000, 159.55,,
55.150,     39.51,      72.3000000, 159.49,,
55.200,     39.50,      72.3120000, 159.49,,
55.250,     39.50,      72.4010000, 159.47,,
55.300,     39.49,      72.5000000, 159.49,,
55.350,     39.48,      72.6000000, 159.45,,
55.400,     39.48,      72.6970000, 159.43,,
55.450,     39.48,      72.7870000, 159.41,,
55.500,     39.47,      73.0000000, 159.35,,
55.550,     39.47,      73.0920000, 159.30,,
55.600,     39.47,      73.1020000, 159.30,,
55.650,     39.46,      73.3000000, 159.27,,
55.700,     39.46,      73.4000000, 159.25,,
55.750,     39.46,      73.5750000, 159.18,,
55.800,     39.45,      73.6570000, 159.18,,
55.850,     39.45,      73.7290000, 159.18,,
55.900,     39.45,      73.9000000, 159.17,,
55.950,     39.45,      73.9120000, 159.16,,
56.000,     39.45,      74.0040000, 159.13,,
56.050,     39.45,      74.1010000, 159.07,,
56.100,     39.45,      74.2000000, 159.05,,
56.150,     39.45,      74.3000000, 159.04,,
56.200,     39.44,      74.3980000, 159.03,,
56.250,     39.44,      74.4130000, 159.03,,
56.300,     39.44,      74.5660000, 158.97,,
56.350,     39.44,      74.6100000, 158.95,,
56.400,     39.44,      74.7060000, 158.94,,
56.450,     39.44,      74.8010000, 158.96,,
56.500,     39.45,      74.9000000, 158.92,,
56.550,     39.45,      75.0000000, 158.85,,
56.600,     39.45,      75.0000000, 158.85,,
56.650,     39.45,      75.0140000, 158.85,,
56.700,     39.45,      75.2020000, 158.82,,
56.750,     39.46,      75.3010000, 158.78,,
56.800,     39.46,      75.5000000, 158.73,,
56.850,     39.46,      75.5990000, 158.72,,
56.900,     39.46,      75.6800000, 158.70,,
56.950,     39.46,      75.7170000, 158.69,,
57.000,     39.47,      75.9050000, 158.66,,
57.050,     39.47,      76.0010000, 158.64,,
57.100,     39.47,      76.1000000, 158.60,,
57.150,     39.48,      76.1990000, 158.60,,
57.200,     39.48,      76.2130000, 158.59,,
57.250,     39.48,      76.3190000, 158.56,,
57.300,     39.48,      76.5000000, 158.49,,
57.350,     39.49,      76.6000000, 158.48,,
57.400,     39.49,      76.7880000, 158.43,,
57.450,     39.49,      76.8800000, 158.42,,
57.500,     39.49,      76.9050000, 158.41,,
57.550,     39.50,      77.0000000, 158.41,,
57.600,     39.50,      77.1470000, 158.37,,
57.650,     39.51,      77.2030000, 158.36,,
57.700,     39.51,      77.3020000, 158.35,,
57.750,     39.52,      77.4010000, 158.35,,
57.800,     39.52,      77.6000000, 158.30,,
57.850,     39.52,      77.7990000, 158.27,,
57.900,     39.53,      77.8990000, 158.24,,
57.950,     39.53,      77.9750000, 158.23,,
58.000,     39.53,      78.1190000, 158.20,,
58.050,     39.53,      78.2430000, 158.17,,
58.100,     39.53,      78.3010000, 158.16,,
58.150,     39.53,      78.4000000, 158.11,,
58.200,     39.54,      78.6930000, 158.03,,
58.250,     39.54,      78.7010000, 158.03,,
58.300,     39.55,      78.8000000, 157.95,,
58.350,     39.55,      78.8990000, 157.91,,
58.400,     39.55,      78.9400000, 157.91,,
58.450,     39.55,      79.0000000, 157.91,,
58.500,     39.55,      79.1000000, 157.90,,
58.550,     39.55,      79.1990000, 157.88,,
58.600,     39.55,      79.2340000, 157.86,,
58.650,     39.55,      79.3010000, 157.84,,
58.700,     39.56,      79.4000000, 157.84,,
58.750,     39.56,      79.5000000, 157.82,,
58.800,     39.56,      79.5600000, 157.80,,
58.850,     39.57,      79.7020000, 157.74,,
58.900,     39.56,      79.8000000, 157.72,,
58.950,     39.57,      79.8980000, 157.73,,
59.000,     39.57,      79.9890000, 157.71,,
59.050,     39.57,      80.0000000, 157.70,,
59.100,     39.57,      80.0990000, 157.61,,
59.150,     39.57,      80.1010000, 157.61,,
59.200,     39.58,      80.2000000, 157.63,,
59.250,     39.58,      80.3000000, 157.63,,
59.300,     39.58,      80.3400000, 157.62,,
59.350,     39.58,      80.4010000, 157.60,,
59.400,     39.58,      80.5000000, 157.56,,
59.450,     39.58,      80.6000000, 157.54,,
59.500,     39.58,      80.6890000, 157.54,,
59.550,     39.58,      80.7030000, 157.53,,
59.600,     39.58,      80.9000000, 157.48,,
59.650,     39.58,      81.0000000, 157.47,,
59.700,     39.58,      81.0000000, 157.47,,
59.750,     39.58,      81.1000000, 157.44,,
59.800,     39.58,      81.1200000, 157.43,,
59.850,     39.58,      81.2010000, 157.39,,
59.900,     39.58,      81.6950000, 157.33,,
59.950,     39.58,      81.7040000, 157.33,,
60.000,     39.58,      81.8020000, 157.29,,
      ,          ,      81.9010000, 157.26,,
      ,          ,      82.0000000, 157.25,,
      ,          ,      82.0990000, 157.21,,
      ,          ,      82.1730000, 157.19,,
      ,          ,      82.2990000, 157.13,,
      ,          ,      82.3010000, 157.13,,
      ,          ,      82.4000000, 157.13,,
      ,          ,      82.4990000, 157.16,,
      ,          ,      82.5030000, 157.16,,
      ,          ,      82.6000000, 157.13,,
      ,          ,      82.8000000, 157.03,,
      ,          ,      82.8890000, 157.03,,
      ,          ,      82.9130000, 157.03,,
      ,          ,      83.0000000, 157.04,,
      ,          ,      83.0620000, 157.03,,
      ,          ,      83.1020000, 157.01,,
      ,          ,      83.2020000, 156.96,,
      ,          ,      83.4000000, 156.89,,
      ,          ,      83.5000000, 156.87,,
      ,          ,      83.6000000, 156.87,,
      ,          ,      83.6260000, 156.87,,
      ,          ,      83.8010000, 156.82,,
      ,          ,      83.9010000, 156.81,,
      ,          ,      84.0000000, 156.78,,
      ,          ,      84.1000000, 156.77,,
      ,          ,      84.1320000, 156.75,,
      ,          ,      84.2010000, 156.72,,
      ,          ,      84.3000000, 156.72,,
      ,          ,      84.4010000, 156.71,,
      ,          ,      84.6000000, 156.65,,
      ,          ,      84.7000000, 156.62,,
      ,          ,      84.7130000, 156.61,,
      ,          ,      84.8100000, 156.60,,
      ,          ,      84.9020000, 156.60,,
      ,          ,      85.0000000, 156.59,,
      ,          ,      85.0430000, 156.57,,
      ,          ,      85.1170000, 156.53,,
      ,          ,      85.2020000, 156.50,,
      ,          ,      85.3010000, 156.49,,
      ,          ,      85.4000000, 156.46,,
      ,          ,      85.4330000, 156.46,,
      ,          ,      85.5010000, 156.47,,
      ,          ,      85.6000000, 156.47,,
      ,          ,      85.6810000, 156.42,,
      ,          ,      85.7040000, 156.41,,
      ,          ,      86.0000000, 156.33,,
      ,          ,      86.1000000, 156.33,,
      ,          ,      86.1470000, 156.31,,
      ,          ,      86.2010000, 156.28,,
      ,          ,      86.3010000, 156.27,,
      ,          ,      86.4000000, 156.24,,
      ,          ,      86.5890000, 156.24,,
      ,          ,      86.6010000, 156.24,,
      ,          ,      86.7000000, 156.19,,
      ,          ,      86.8010000, 156.15,,
      ,          ,      87.0000000, 156.10,,
      ,          ,      87.1110000, 156.07,,
      ,          ,      87.2010000, 156.06,,
      ,          ,      87.3010000, 156.02,,
      ,          ,      87.6000000, 155.95,,
      ,          ,      87.7000000, 155.93,,
      ,          ,      87.9790000, 155.86,,
      ,          ,      88.0750000, 155.83,,
      ,          ,      88.1380000, 155.81,,
      ,          ,      88.3010000, 155.79,,
      ,          ,      88.4000000, 155.74,,
      ,          ,      88.4080000, 155.74,,
      ,          ,      88.5040000, 155.74,,
      ,          ,      88.6010000, 155.76,,
      ,          ,      88.7000000, 155.74,,
      ,          ,      88.9980000, 155.67,,
      ,          ,      89.0000000, 155.67,,
      ,          ,      89.1000000, 155.63,,
      ,          ,      89.1970000, 155.62,,
      ,          ,      89.2830000, 155.59,,
      ,          ,      89.3030000, 155.59,,
      ,          ,      89.4000000, 155.54,,
      ,          ,      89.6010000, 155.51,,
      ,          ,      89.7000000, 155.49,,
      ,          ,      89.8000000, 155.47,,
      ,          ,      89.8760000, 155.45,,
      ,          ,      89.9020000, 155.44,,
      ,          ,      90.0000000, 155.44,,
      ,          ,      90.1000000, 155.41,,
      ,          ,      90.1050000, 155.41,,
      ,          ,      90.2010000, 155.35,,
      ,          ,      90.3190000, 155.33,,
      ,          ,      90.4010000, 155.30,,
      ,          ,      90.6000000, 155.27,,
      ,          ,      90.7010000, 155.25,,
      ,          ,      90.8000000, 155.25,,
      ,          ,      90.8960000, 155.22,,
      ,          ,      90.9040000, 155.22,,
      ,          ,      91.0000000, 155.14,,
      ,          ,      91.0060000, 155.14,,
      ,          ,      91.1010000, 155.14,,
      ,          ,      91.2020000, 155.13,,
      ,          ,      91.4000000, 155.08,,
      ,          ,      91.5000000, 155.09,,
      ,          ,      91.6000000, 155.09,,
      ,          ,      91.6020000, 155.09,,
      ,          ,      91.7000000, 155.03,,
      ,          ,      91.9000000, 154.98,,
      ,          ,      91.9960000, 154.94,,
      ,          ,      92.0010000, 154.94,,
      ,          ,      92.1000000, 154.94,,
      ,          ,      92.1990000, 154.90,,
      ,          ,      92.2390000, 154.90,,
      ,          ,      92.4020000, 154.88,,
      ,          ,      92.5010000, 154.85,,
      ,          ,      92.6000000, 154.84,,
      ,          ,      92.7000000, 154.82,,
      ,          ,      92.8000000, 154.78,,
      ,          ,      92.9630000, 154.76,,
      ,          ,      93.0000000, 154.75,,
      ,          ,      93.0390000, 154.73,,
      ,          ,      93.1060000, 154.70,,
      ,          ,      93.2010000, 154.66,,
      ,          ,      93.4000000, 154.66,,
      ,          ,      93.7000000, 154.59,,
      ,          ,      93.7730000, 154.56,,
      ,          ,      93.9940000, 154.53,,
      ,          ,      94.0920000, 154.50,,
      ,          ,      94.3020000, 154.46,,
      ,          ,      94.4020000, 154.45,,
      ,          ,      94.6000000, 154.37,,
      ,          ,      94.7010000, 154.35,,
      ,          ,      94.8000000, 154.31,,
      ,          ,      94.9000000, 154.30,,
      ,          ,      94.9070000, 154.30,,
      ,          ,      95.0000000, 154.32,,
      ,          ,      95.1000000, 154.34,,
      ,          ,      95.1240000, 154.33,,
      ,          ,      95.2110000, 154.28,,
      ,          ,      95.3040000, 154.22,,
      ,          ,      95.5010000, 154.20,,
      ,          ,      95.6000000, 154.16,,
      ,          ,      95.7000000, 154.16,,
      ,          ,      95.7170000, 154.15,,
      ,          ,      95.8010000, 154.11,,
      ,          ,      96.0000000, 154.09,,
      ,          ,      96.1000000, 154.06,,
      ,          ,      96.3500000, 154.03,,
      ,          ,      96.4010000, 154.02,,
      ,          ,      96.5000000, 153.97,,
      ,          ,      96.5990000, 153.95,,
      ,          ,      96.6120000, 153.95,,
      ,          ,      96.7010000, 153.95,,
      ,          ,      96.8000000, 153.92,,
      ,          ,      96.9000000, 153.91,,
      ,          ,      97.0000000, 153.89,,
      ,          ,      97.0000000, 153.89,,
      ,          ,      97.0990000, 153.84,,
      ,          ,      97.1040000, 153.84,,
      ,          ,      97.3010000, 153.81,,
      ,          ,      97.4000000, 153.81,,
      ,          ,      97.5000000, 153.79,,
      ,          ,      97.6000000, 153.75,,
      ,          ,      97.6920000, 153.73,,
      ,          ,      97.7110000, 153.72,,
      ,          ,      97.9030000, 153.70,,
      ,          ,      98.1000000, 153.65,,
      ,          ,      98.2000000, 153.65,,
      ,          ,      98.2090000, 153.65,,
      ,          ,      98.3010000, 153.61,,
      ,          ,      98.5000000, 153.59,,
      ,          ,      98.6000000, 153.54,,
      ,          ,      98.7000000, 153.52,,
      ,          ,      98.7210000, 153.51,,
      ,          ,      98.8000000, 153.45,,
      ,          ,      98.8980000, 153.46,,
      ,          ,      98.9980000, 153.46,,
      ,          ,      99.0000000, 153.46,,
      ,          ,      99.0920000, 153.43,,
      ,          ,      99.1060000, 153.42,,
      ,          ,      99.2130000, 153.41,,
      ,          ,      99.3040000, 153.43,,
      ,          ,      99.4000000, 153.43,,
      ,          ,      99.5000000, 153.39,,
      ,          ,      99.6000000, 153.34,,
      ,          ,      99.6030000, 153.34,,
      ,          ,      99.7000000, 153.34,,
      ,          ,      99.9000000, 153.29,,
      ,          ,      100.000000, 153.29,,
      ,          ,      100.000000, 153.29,,
      ,          ,      100.100000, 153.25,,
      ,          ,      100.300000, 153.20,,
      ,          ,      100.500000, 153.18,,
      ,          ,      100.500000, 153.18,,
      ,          ,      100.600000, 153.13,,
      ,          ,      100.700000, 153.13,,
      ,          ,      100.790000, 153.12,,
      ,          ,      100.800000, 153.12,,
      ,          ,      100.900000, 153.13,,
      ,          ,      101.000000, 153.10,,
      ,          ,      101.000000, 153.10,,
      ,          ,      101.020000, 153.09,,
      ,          ,      101.100000, 153.03,,
      ,          ,      101.200000, 153.02,,
      ,          ,      101.290000, 152.99,,
      ,          ,      101.320000, 152.99,,
      ,          ,      101.400000, 152.98,,
      ,          ,      101.500000, 152.98,,
      ,          ,      101.580000, 152.94,,
      ,          ,      101.620000, 152.93,,
      ,          ,      101.700000, 152.91,,
