Time       Trigger  Sample
00.00000    4.26    6.52
00.00004    4.26    6.52
00.00008    4.26    6.56
00.00012    4.26    6.52
00.00016    4.26    6.52
00.00020    4.26    6.52
00.00024    4.26    6.52
00.00028    4.26    6.56
00.00032    4.26    6.52
00.00036    4.26    6.52
00.00040    4.26    6.52
00.00044    4.26    6.52
00.00048    4.26    6.52
00.00052    4.26    6.52
00.00056    4.26    6.52
00.00060    4.26    6.52
00.00064    4.26    6.52
00.00068    4.26    6.52
00.00072    4.26    6.52
00.00076    4.26    6.52
00.00080    4.26    6.52
00.00084    4.26    6.52
00.00088    4.26    6.52
00.00092    4.26    6.52
00.00096    4.26    6.52
00.00100    4.26    6.52
00.00104    4.26    6.52
00.00108    4.26    6.52
00.00112    4.26    6.52
00.00116    4.26    6.52
00.00120    4.26    6.52
00.00124    4.26    6.52
00.00128    4.26    6.52
00.00132    4.26    6.52
00.00136    4.26    6.52
00.00140    4.26    6.52
00.00144    4.26    6.52
00.00148    4.26    6.52
00.00152    4.26    6.56
00.00156    4.26    6.52
00.00160    4.26    6.52
00.00164    4.26    6.52
00.00168    4.26    6.52
00.00172    4.26    6.52
00.00176    4.26    6.52
00.00180    4.26    6.52
00.00184    4.26    6.52
00.00188    4.26    6.52
00.00192    4.26    6.52
00.00196    4.26    6.56
00.00200    4.26    6.52
00.00204    4.26    6.52
00.00208    4.26    6.52
00.00212    4.26    6.52
00.00216    4.26    6.52
00.00220    4.26    6.52
00.00224    4.26    6.52
00.00228    4.26    6.56
00.00232    4.26    6.56
00.00236    4.26    6.52
00.00240    4.26    6.56
00.00244    4.26    6.56
00.00248    4.26    6.52
00.00252    4.26    6.52
00.00256    4.26    6.56
00.00260    4.26    6.52
00.00264    4.26    6.52
00.00268    4.26    6.56
00.00272    4.26    6.52
00.00276    4.26    6.52
00.00280    4.26    6.52
00.00284    4.26    6.52
00.00288    4.26    6.52
00.00292    4.26    6.56
00.00296    4.26    6.52
00.00300    4.26    6.52
00.00304    4.26    6.52
00.00308    4.26    6.52
00.00312    4.26    6.52
00.00316    4.26    6.52
00.00320    4.26    6.52
00.00324    4.26    6.52
00.00328    4.26    6.52
00.00332    4.26    6.52
00.00336    4.26    6.56
00.00340    4.26    6.52
00.00344    4.26    6.52
00.00348    4.26    6.52
00.00352    4.26    6.52
00.00356    4.26    6.56
00.00360    4.26    6.52
00.00364    4.26    6.56
00.00368    4.26    6.56
00.00372    4.26    6.56
00.00376    4.26    6.52
00.00380    4.26    6.52
00.00384    4.26    6.52
00.00388    4.26    6.52
00.00392    4.26    6.52
00.00396    4.26    6.52
00.00400    4.26    6.56
00.00404    4.26    6.52
00.00408    4.26    6.52
00.00412    4.26    6.52
00.00416    4.26    6.52
00.00420    4.26    6.52
00.00424    4.26    6.56
00.00428    4.26    6.52
00.00432    4.26    6.56
00.00436    4.26    6.52
00.00440    4.26    6.52
00.00444    4.26    6.52
00.00448    4.26    6.52
00.00452    4.26    6.52
00.00456    4.26    6.52
00.00460    4.26    6.52
00.00464    4.26    6.52
00.00468    4.26    6.52
00.00472    4.26    6.56
00.00476    4.26    6.52
00.00480    4.26    6.52
00.00484    4.26    6.56
00.00488    4.26    6.52
00.00492    4.26    6.52
00.00496    4.26    6.52
00.00500    4.26    6.56
00.00504    4.26    6.52
00.00508    4.26    6.56
00.00512    4.26    6.52
00.00516    4.26    6.52
00.00520    4.26    6.52
00.00524    4.26    6.52
00.00528    4.26    6.56
00.00532    4.26    6.52
00.00536    4.26    6.52
00.00540    4.26    6.52
00.00544    4.26    6.56
00.00548    4.26    6.52
00.00552    4.26    6.52
00.00556    4.26    6.52
00.00560    4.26    6.56
00.00564    4.26    6.52
00.00568    4.26    6.52
00.00572    4.26    6.52
00.00576    4.26    6.52
00.00580    4.26    6.52
00.00584    4.26    6.52
00.00588    4.26    6.52
00.00592    4.26    6.52
00.00596    4.26    6.52
00.00600    4.26    6.52
00.00604    4.26    6.52
00.00608    4.26    6.52
00.00612    4.26    6.52
00.00616    4.26    6.52
00.00620    4.26    6.52
00.00624    4.26    6.52
00.00628    4.26    6.52
00.00632    4.26    6.52
00.00636    4.26    6.52
00.00640    4.26    6.52
00.00644    4.26    6.52
00.00648    4.26    6.52
00.00652    4.26    6.52
00.00656    4.26    6.52
00.00660    4.26    6.52
00.00664    4.26    6.52
00.00668    4.26    6.52
00.00672    4.26    6.52
00.00676    4.26    6.52
00.00680    4.26    6.52
00.00684    4.26    6.56
00.00688    4.26    6.52
00.00692    4.26    6.56
00.00696    4.26    6.56
00.00700    4.26    6.52
00.00704    4.26    6.52
00.00708    4.26    6.52
00.00712    4.26    6.52
00.00716    4.26    6.52
00.00720    4.26    6.52
00.00724    4.26    6.52
00.00728    4.26    6.52
00.00732    4.26    6.52
00.00736    4.26    6.52
00.00740    4.26    6.56
00.00744    4.26    6.52
00.00748    4.26    6.52
00.00752    4.26    6.56
00.00756    4.26    6.52
00.00760    4.26    6.52
00.00764    4.26    6.52
00.00768    4.26    6.56
00.00772    4.26    6.52
00.00776    4.26    6.56
00.00780    4.26    6.52
00.00784    4.26    6.52
00.00788    4.26    6.52
00.00792    4.26    6.52
00.00796    4.26    6.52
00.00800    4.26    6.56
00.00804    4.26    6.52
00.00808    4.26    6.52
00.00812    4.26    6.52
00.00816    4.26    6.56
00.00820    4.26    6.56
00.00824    4.26    6.52
00.00828    4.26    6.52
00.00832    4.26    6.56
00.00836    4.26    6.56
00.00840    4.26    6.56
00.00844    4.26    6.52
00.00848    4.26    6.52
00.00852    4.26    6.56
00.00856    4.26    6.52
00.00860    4.26    6.52
00.00864    4.26    6.52
00.00868    4.26    6.52
00.00872    4.26    6.56
00.00876    4.26    6.52
00.00880    4.26    6.52
00.00884    4.26    6.56
00.00888    4.26    6.52
00.00892    4.26    6.56
00.00896    4.26    6.56
00.00900    4.26    6.52
00.00904    4.26    6.52
00.00908    4.26    6.56
00.00912    4.26    6.56
00.00916    4.26    6.56
00.00920    4.26    6.52
00.00924    4.26    6.52
00.00928    4.26    6.56
00.00932    4.26    6.56
00.00936    4.26    6.52
00.00940    4.26    6.56
00.00944    4.26    6.52
00.00948    4.26    6.72
00.00952    4.26    7.96
00.00956    4.26    9.24
00.00960    4.26    10.40
00.00964    4.26    10.56
00.00968    4.26    10.56
00.00972    4.26    10.56
00.00976    4.26    10.60
00.00980    4.26    10.60
00.00984    4.26    10.56
00.00988    4.26    10.60
00.00992    4.26    10.60
00.00996    4.26    10.60
00.01000    4.26    10.60
00.01004    4.26    10.56
00.01008    4.26    10.60
00.01012    4.26    10.60
00.01016    4.26    10.60
00.01020    4.26    10.56
00.01024    4.26    10.60
00.01028    4.26    10.60
00.01032    4.26    10.60
00.01036    4.26    10.56
00.01040    4.26    10.56
00.01044    4.26    10.56
00.01048    4.26    10.56
00.01052    4.26    10.60
00.01056    4.26    10.56
00.01060    4.26    10.56
00.01064    4.26    10.56
00.01068    4.26    10.60
00.01072    4.26    10.56
00.01076    4.26    10.60
00.01080    4.26    10.56
00.01084    4.26    10.56
00.01088    4.26    10.56
00.01092    4.26    10.60
00.01096    4.26    10.60
00.01100    4.26    10.56
00.01104    4.26    10.60
00.01108    4.26    10.56
00.01112    4.26    10.56
00.01116    4.26    10.56
00.01120    4.26    10.56
00.01124    4.26    10.60
00.01128    4.26    10.56
00.01132    4.26    10.60
00.01136    4.26    10.56
00.01140    4.26    10.60
00.01144    4.26    10.56
00.01148    4.26    10.56
00.01152    4.26    10.60
00.01156    4.26    10.56
00.01160    4.26    10.56
00.01164    4.26    10.56
00.01168    4.26    10.60
00.01172    4.26    10.60
00.01176    4.26    10.60
00.01180    4.26    10.56
00.01184    4.26    10.60
00.01188    4.26    10.56
00.01192    4.26    10.56
00.01196    4.26    10.56
00.01200    4.26    10.52
00.01204    4.26    10.48
00.01208    4.26    10.40
00.01212    4.26    9.64
00.01216    4.26    8.24
00.01220    4.26    6.64
00.01224    4.26    5.60
00.01228    4.26    5.20
00.01232    4.26    5.40
00.01236    4.26    5.68
00.01240    4.26    6.20
00.01244    4.26    6.92
00.01248    4.26    7.72
00.01252    4.26    8.48
00.01256    4.26    9.24
00.01260    4.26    9.92
00.01264    4.26    10.32
00.01268    4.26    10.44
00.01272    4.26    10.44
00.01276    4.26    10.48
00.01280    4.26    10.48
00.01284    4.26    10.52
00.01288    4.26    10.52
00.01292    4.26    10.52
00.01296    4.26    10.56
00.01300    4.26    10.56
00.01304    4.26    10.56
00.01308    4.26    10.52
00.01312    4.26    10.52
00.01316    4.26    10.52
00.01320    4.26    10.52
00.01324    4.26    10.52
00.01328    4.26    10.52
00.01332    4.26    10.52
00.01336    4.26    10.52
00.01340    4.26    10.48
00.01344    4.26    10.48
00.01348    4.26    10.48
00.01352    4.26    10.40
00.01356    4.26    10.36
00.01360    4.26    10.20
00.01364    4.26    9.76
00.01368    4.26    9.32
00.01372    4.26    8.80
00.01376    4.26    8.16
00.01380    4.26    7.48
00.01384    4.26    6.84
00.01388    4.26    6.32
00.01392    4.26    5.96
00.01396    4.26    5.84
00.01400    4.26    5.84
00.01404    4.26    5.92
00.01408    4.26    6.16
00.01412    4.26    6.48
00.01416    4.26    6.84
00.01420    4.26    7.24
00.01424    4.26    7.48
00.01428    4.26    7.68
00.01432    4.26    7.68
00.01436    4.26    7.60
00.01440    4.26    7.44
00.01444    4.26    7.32
00.01448    4.26    7.20
00.01452    4.26    7.16
00.01456    4.26    7.16
00.01460    4.26    7.16
00.01464    4.26    7.00
00.01468    4.26    6.84
00.01472    4.26    6.68
00.01476    4.26    6.56
00.01480    4.26    6.56
00.01484    4.26    6.56
00.01488    4.26    6.72
00.01492    4.26    6.92
00.01496    4.26    7.12
00.01500    4.26    7.28
00.01504    4.26    7.36
00.01508    4.26    7.28
00.01512    4.26    7.12
00.01516    4.26    6.88
00.01520    4.26    6.72
00.01524    4.26    6.68
00.01528    4.26    6.84
00.01532    4.26    7.00
00.01536    4.26    7.16
00.01540    4.26    7.32
00.01544    4.26    7.36
00.01548    4.26    7.32
00.01552    4.26    7.28
00.01556    4.26    7.20
00.01560    4.26    7.12
00.01564    4.26    7.04
00.01568    4.26    7.00
00.01572    4.26    6.96
00.01576    4.26    7.00
00.01580    4.26    7.04
00.01584    4.26    7.08
00.01588    4.26    7.08
00.01592    4.26    7.08
00.01596    4.26    7.08
00.01600    4.26    7.04
00.01604    4.26    7.00
00.01608    4.26    6.96
00.01612    4.26    6.92
00.01616    4.26    6.92
00.01620    4.26    6.92
00.01624    4.26    6.84
00.01628    4.26    6.80
00.01632    4.26    6.76
00.01636    4.26    6.72
00.01640    4.26    6.64
00.01644    4.26    6.60
00.01648    4.26    6.52
00.01652    4.26    6.44
00.01656    4.26    6.44
00.01660    4.26    6.40
00.01664    4.26    6.40
00.01668    4.26    6.44
00.01672    4.26    6.44
00.01676    4.26    6.48
00.01680    4.26    6.52
00.01684    4.26    6.52
00.01688    4.26    6.48
00.01692    4.26    6.48
00.01696    4.26    6.44
00.01700    4.26    6.40
00.01704    4.26    6.40
00.01708    4.26    6.40
00.01712    4.26    6.44
00.01716    4.26    6.48
00.01720    4.26    6.48
00.01724    4.26    6.52
00.01728    4.26    6.48
00.01732    4.26    6.44
00.01736    4.26    6.40
00.01740    4.26    6.36
00.01744    4.26    6.36
00.01748    4.26    6.36
00.01752    4.26    6.36
00.01756    4.26    6.36
00.01760    4.26    6.40
00.01764    4.26    6.36
00.01768    4.26    6.36
00.01772    4.26    6.36
00.01776    4.26    6.36
00.01780    4.26    6.36
00.01784    4.26    6.32
00.01788    4.26    6.36
00.01792    4.26    6.36
00.01796    4.26    6.36
00.01800    4.26    6.40
00.01804    4.26    6.44
00.01808    4.26    6.48
00.01812    4.26    6.48
00.01816    4.26    6.52
00.01820    4.26    6.52
00.01824    4.26    6.56
00.01828    4.26    6.56
00.01832    4.26    6.56
00.01836    4.26    6.60
00.01840    4.26    6.60
00.01844    4.26    6.64
00.01848    4.26    6.64
00.01852    4.26    6.68
00.01856    4.26    6.68
00.01860    4.26    6.68
00.01864    4.26    6.72
00.01868    4.26    6.72
00.01872    4.26    6.72
00.01876    4.26    6.68
00.01880    4.26    6.68
00.01884    4.26    6.68
00.01888    4.26    6.72
00.01892    4.26    6.72
00.01896    4.26    6.72
00.01900    4.26    6.72
00.01904    4.26    6.76
00.01908    4.26    6.80
00.01912    4.26    6.72
00.01916    4.26    6.80
00.01920    4.26    6.76
00.01924    4.26    6.80
00.01928    4.26    6.80
00.01932    4.26    6.76
00.01936    4.26    6.80
00.01940    4.26    6.84
00.01944    4.26    6.84
00.01948    4.26    6.84
00.01952    4.26    6.84
00.01956    4.26    6.84
00.01960    4.26    6.84
00.01964    4.26    6.84
00.01968    4.26    6.84
00.01972    4.26    6.84
00.01976    4.26    6.88
00.01980    4.26    6.84
00.01984    4.26    6.84
00.01988    4.26    6.84
00.01992    4.26    6.80
00.01996    4.26    6.84
00.02000    4.26    6.80
00.02004    4.26    6.80
00.02008    4.26    6.76
00.02012    4.26    6.76
00.02016    4.26    6.76
00.02020    4.26    6.76
00.02024    4.26    6.72
00.02028    4.26    6.72
00.02032    4.26    6.72
00.02036    4.26    6.68
00.02040    4.26    6.68
00.02044    4.26    6.68
00.02048    4.26    6.68
00.02052    4.26    6.64
00.02056    4.26    6.64
00.02060    4.26    6.60
00.02064    4.26    6.60
00.02068    4.26    6.56
00.02072    4.26    6.52
00.02076    4.26    6.56
00.02080    4.26    6.52
00.02084    4.26    6.52
00.02088    4.26    6.48
00.02092    4.26    6.52
00.02096    4.26    6.48
00.02100    4.26    6.44
00.02104    4.26    6.44
00.02108    4.26    6.48
00.02112    4.26    6.48
00.02116    4.26    6.48
00.02120    4.26    6.48
00.02124    4.26    6.44
00.02128    4.26    6.44
00.02132    4.26    6.48
00.02136    4.26    6.44
00.02140    4.26    6.44
00.02144    4.26    6.44
00.02148    4.26    6.44
00.02152    4.26    6.48
00.02156    4.26    6.48
00.02160    4.26    6.48
00.02164    4.26    6.48
00.02168    4.26    6.48
00.02172    4.26    6.48
00.02176    4.26    6.48
00.02180    4.26    6.48
00.02184    4.26    6.52
00.02188    4.26    6.52
00.02192    4.26    6.52
00.02196    4.26    6.52
00.02200    4.26    6.52
00.02204    4.26    6.60
00.02208    4.26    6.56
00.02212    4.26    6.56
00.02216    4.26    6.52
00.02220    4.26    6.52
00.02224    4.26    6.52
00.02228    4.26    6.52
00.02232    4.26    6.56
00.02236    4.26    6.56
00.02240    4.26    6.56
00.02244    4.26    6.56
00.02248    4.26    6.56
00.02252    4.26    6.60
00.02256    4.26    6.60
00.02260    4.26    6.56
00.02264    4.26    6.56
00.02268    4.26    6.56
00.02272    4.26    6.52
00.02276    4.26    6.52
00.02280    4.26    6.48
00.02284    4.26    6.52
00.02288    4.26    6.52
00.02292    4.26    6.56
00.02296    4.26    6.60
00.02300    4.26    6.56
00.02304    4.26    6.56
00.02308    4.26    6.56
00.02312    4.26    6.56
00.02316    4.26    6.56
00.02320    4.26    6.64
00.02324    4.26    6.60
00.02328    4.26    6.64
00.02332    4.26    6.64
00.02336    4.26    6.68
00.02340    4.26    6.68
00.02344    4.26    6.68
00.02348    4.26    6.68
00.02352    4.26    6.68
00.02356    4.26    6.68
00.02360    4.26    6.68
00.02364    4.26    6.72
00.02368    4.26    6.72
00.02372    4.26    6.72
00.02376    4.26    6.76
00.02380    4.26    6.76
00.02384    4.26    6.76
00.02388    4.26    6.76
00.02392    4.26    6.76
00.02396    4.26    6.76
00.02400    4.26    6.76
00.02404    4.26    6.76
00.02408    4.26    6.76
00.02412    4.26    6.72
00.02416    4.26    6.72
00.02420    4.26    6.72
00.02424    4.26    6.72
00.02428    4.26    6.68
00.02432    4.26    6.68
00.02436    4.26    6.68
00.02440    4.26    6.68
00.02444    4.26    6.68
00.02448    4.26    6.68
00.02452    4.26    6.68
00.02456    4.26    6.68
00.02460    4.26    6.68
00.02464    4.26    6.68
00.02468    4.26    6.64
00.02472    4.26    6.68
00.02476    4.26    6.64
00.02480    4.26    6.64
00.02484    4.26    6.64
00.02488    4.26    6.64
00.02492    4.26    6.64
00.02496    4.26    6.64
00.02500    4.26    6.64
00.02504    4.26    6.64
00.02508    4.26    6.60
00.02512    4.26    6.60
00.02516    4.26    6.60
00.02520    4.26    6.60
00.02524    4.26    6.60
00.02528    4.26    6.56
00.02532    4.26    6.56
00.02536    4.26    6.56
00.02540    4.26    6.52
00.02544    4.26    6.52
00.02548    4.26    6.48
00.02552    4.26    6.48
00.02556    4.26    6.48
00.02560    4.26    6.52
00.02564    4.26    6.48
00.02568    4.26    6.48
00.02572    4.26    6.48
00.02576    4.26    6.48
00.02580    4.26    6.48
00.02584    4.26    6.44
00.02588    4.26    6.48
00.02592    4.26    6.44
00.02596    4.26    6.48
00.02600    4.26    6.48
00.02604    4.26    6.48
00.02608    4.26    6.48
00.02612    4.26    6.48
00.02616    4.26    6.48
00.02620    4.26    6.48
00.02624    4.26    6.48
00.02628    4.26    6.48
00.02632    4.26    6.48
00.02636    4.26    6.48
00.02640    4.26    6.52
00.02644    4.26    6.52
00.02648    4.26    6.52
00.02652    4.26    6.52
00.02656    4.26    6.52
00.02660    4.26    6.52
00.02664    4.26    6.52
00.02668    4.26    6.52
00.02672    4.26    6.52
00.02676    4.26    6.52
00.02680    4.26    6.48
00.02684    4.26    6.52
00.02688    4.26    6.52
00.02692    4.26    6.52
00.02696    4.26    6.48
00.02700    4.26    6.52
00.02704    4.26    6.52
00.02708    4.26    6.52
00.02712    4.26    6.52
00.02716    4.26    6.52
00.02720    4.26    6.52
00.02724    4.26    6.52
00.02728    4.26    6.52
00.02732    4.26    6.52
00.02736    4.26    6.52
00.02740    4.26    6.52
00.02744    4.26    6.52
00.02748    4.26    6.56
00.02752    4.26    6.56
00.02756    4.26    6.56
00.02760    4.26    6.60
00.02764    4.26    6.60
00.02768    4.26    6.60
00.02772    4.26    6.64
00.02776    4.26    6.64
00.02780    4.26    6.68
00.02784    4.26    6.68
00.02788    4.26    6.68
00.02792    4.26    6.72
00.02796    4.26    6.72
00.02800    4.26    6.72
00.02804    4.26    6.72
00.02808    4.26    6.72
00.02812    4.26    6.72
00.02816    4.26    6.76
00.02820    4.26    6.76
00.02824    4.26    6.80
00.02828    4.26    6.76
00.02832    4.26    6.76
00.02836    4.26    6.76
00.02840    4.26    6.76
00.02844    4.26    6.80
00.02848    4.26    6.76
00.02852    4.26    6.76
00.02856    4.26    6.76
00.02860    4.26    6.72
00.02864    4.26    6.72
00.02868    4.26    6.68
00.02872    4.26    6.68
00.02876    4.26    6.68
00.02880    4.26    6.68
00.02884    4.26    6.68
00.02888    4.26    6.64
00.02892    4.26    6.68
00.02896    4.26    6.64
00.02900    4.26    6.64
00.02904    4.26    6.64
00.02908    4.26    6.64
00.02912    4.26    6.64
00.02916    4.26    6.64
00.02920    4.26    6.60
00.02924    4.26    6.60
00.02928    4.26    6.60
00.02932    4.26    6.60
00.02936    4.26    6.60
00.02940    4.26    6.60
00.02944    4.26    6.56
00.02948    4.26    6.60
00.02952    4.26    6.56
00.02956    4.26    6.56
00.02960    4.26    6.56
00.02964    4.26    6.56
00.02968    4.26    6.52
00.02972    4.26    6.52
00.02976    4.26    6.52
00.02980    4.26    6.52
00.02984    4.26    6.52
00.02988    4.26    6.48
00.02992    4.26    6.48
00.02996    4.26    6.48
00.03000    4.26    6.48
00.03004    4.26    6.48
00.03008    4.26    6.48
00.03012    4.26    6.44
00.03016    4.26    6.44
00.03020    4.26    6.44
00.03024    4.26    6.44
00.03028    4.26    6.44
00.03032    4.26    6.44
00.03036    4.26    6.44
00.03040    4.26    6.40
00.03044    4.26    6.40
00.03048    4.26    6.44
00.03052    4.26    6.44
00.03056    4.26    6.44
00.03060    4.26    6.44
00.03064    4.26    6.48
00.03068    4.26    6.44
00.03072    4.26    6.48
00.03076    4.26    6.48
00.03080    4.26    6.48
00.03084    4.26    6.48
00.03088    4.26    6.48
00.03092    4.26    6.48
00.03096    4.26    6.48
00.03100    4.26    6.52
00.03104    4.26    6.52
00.03108    4.26    6.52
00.03112    4.26    6.52
00.03116    4.26    6.52
00.03120    4.26    6.56
00.03124    4.26    6.56
00.03128    4.26    6.52
00.03132    4.26    6.52
00.03136    4.26    6.56
00.03140    4.26    6.56
00.03144    4.26    6.56
00.03148    4.26    6.56
00.03152    4.26    6.56
00.03156    4.26    6.60
00.03160    4.26    6.60
00.03164    4.26    6.60
00.03168    4.26    6.60
00.03172    4.26    6.60
00.03176    4.26    6.60
00.03180    4.26    6.60
00.03184    4.26    6.60
00.03188    4.26    6.64
00.03192    4.26    6.64
00.03196    4.26    6.64
00.03200    4.26    6.68
00.03204    4.26    6.64
00.03208    4.26    6.64
00.03212    4.26    6.68
00.03216    4.26    6.68
00.03220    4.26    6.68
00.03224    4.26    6.68
00.03228    4.26    6.72
00.03232    4.26    6.68
00.03236    4.26    6.72
00.03240    4.26    6.72
00.03244    4.26    6.72
00.03248    4.26    6.72
00.03252    4.26    6.72
00.03256    4.26    6.72
00.03260    4.26    6.72
00.03264    4.26    6.72
00.03268    4.26    6.72
00.03272    4.26    6.72
00.03276    4.26    6.72
00.03280    4.26    6.72
00.03284    4.26    6.72
00.03288    4.26    6.68
00.03292    4.26    6.72
00.03296    4.26    6.68
00.03300    4.26    6.68
00.03304    4.26    6.68
00.03308    4.26    6.68
00.03312    4.26    6.64
00.03316    4.26    6.60
00.03320    4.26    6.60
00.03324    4.26    6.60
00.03328    4.26    6.60
00.03332    4.26    6.56
00.03336    4.26    6.56
00.03340    4.26    6.56
00.03344    4.26    6.56
00.03348    4.26    6.52
00.03352    4.26    6.56
00.03356    4.26    6.52
00.03360    4.26    6.52
00.03364    4.26    6.52
00.03368    4.26    6.52
00.03372    4.26    6.52
00.03376    4.26    6.52
00.03380    4.26    6.52
00.03384    4.26    6.52
00.03388    4.26    6.52
00.03392    4.26    6.52
00.03396    4.26    6.52
00.03400    4.26    6.48
00.03404    4.26    6.52
00.03408    4.26    6.48
00.03412    4.26    6.48
00.03416    4.26    6.48
00.03420    4.26    6.44
00.03424    4.26    6.48
00.03428    4.26    6.48
00.03432    4.26    6.52
00.03436    4.26    6.48
00.03440    4.26    6.52
00.03444    4.26    6.48
00.03448    4.26    6.48
00.03452    4.26    6.48
00.03456    4.26    6.48
00.03460    4.26    6.48
00.03464    4.26    6.48
00.03468    4.26    6.48
00.03472    4.26    6.48
00.03476    4.26    6.48
00.03480    4.26    6.48
00.03484    4.26    6.48
00.03488    4.26    6.48
00.03492    4.26    6.48
00.03496    4.26    6.52
00.03500    4.26    6.52
00.03504    4.26    6.52
00.03508    4.26    6.52
00.03512    4.26    6.52
00.03516    4.26    6.52
00.03520    4.26    6.52
00.03524    4.26    6.52
00.03528    4.26    6.52
00.03532    4.26    6.52
00.03536    4.26    6.52
00.03540    4.26    6.56
00.03544    4.26    6.56
00.03548    4.26    6.56
00.03552    4.26    6.56
00.03556    4.26    6.60
00.03560    4.26    6.60
00.03564    4.26    6.60
00.03568    4.26    6.60
00.03572    4.26    6.64
00.03576    4.26    6.64
00.03580    4.26    6.64
00.03584    4.26    6.64
00.03588    4.26    6.64
00.03592    4.26    6.64
00.03596    4.26    6.64
00.03600    4.26    6.64
00.03604    4.26    6.64
00.03608    4.26    6.64
00.03612    4.26    6.68
00.03616    4.26    6.68
00.03620    4.26    6.68
00.03624    4.26    6.68
00.03628    4.26    6.68
00.03632    4.26    6.68
00.03636    4.26    6.68
00.03640    4.26    6.68
00.03644    4.26    6.68
00.03648    4.26    6.68
00.03652    4.26    6.68
00.03656    4.26    6.68
00.03660    4.26    6.68
00.03664    4.26    6.68
00.03668    4.26    6.72
00.03672    4.26    6.68
00.03676    4.26    6.68
00.03680    4.26    6.68
00.03684    4.26    6.68
00.03688    4.26    6.68
00.03692    4.26    6.68
00.03696    4.26    6.68
00.03700    4.26    6.68
00.03704    4.26    6.64
00.03708    4.26    6.64
00.03712    4.26    6.64
00.03716    4.26    6.64
00.03720    4.26    6.64
00.03724    4.26    6.64
00.03728    4.26    6.60
00.03732    4.26    6.60
00.03736    4.26    6.60
00.03740    4.26    6.60
00.03744    4.26    6.56
00.03748    4.26    6.56
00.03752    4.26    6.56
00.03756    4.26    6.60
00.03760    4.26    6.52
00.03764    4.26    6.56
00.03768    4.26    6.52
00.03772    4.26    6.52
00.03776    4.26    6.52
00.03780    4.26    6.52
00.03784    4.26    6.52
00.03788    4.26    6.52
00.03792    4.26    6.48
00.03796    4.26    6.52
00.03800    4.26    6.48
00.03804    4.26    6.48
00.03808    4.26    6.48
00.03812    4.26    6.52
00.03816    4.26    6.48
00.03820    4.26    6.48
00.03824    4.26    6.48
00.03828    4.26    6.52
00.03832    4.26    6.48
00.03836    4.26    6.48
00.03840    4.26    6.48
00.03844    4.26    6.52
00.03848    4.26    6.48
00.03852    4.26    6.52
00.03856    4.26    6.52
00.03860    4.26    6.48
00.03864    4.26    6.52
00.03868    4.26    6.52
00.03872    4.26    6.52
00.03876    4.26    6.48
00.03880    4.26    6.52
00.03884    4.26    6.52
00.03888    4.26    6.52
00.03892    4.26    6.52
00.03896    4.26    6.52
00.03900    4.26    6.52
00.03904    4.26    6.52
00.03908    4.26    6.52
00.03912    4.26    6.56
00.03916    4.26    6.56
00.03920    4.26    6.56
00.03924    4.26    6.56
00.03928    4.26    6.56
00.03932    4.26    6.56
00.03936    4.26    6.56
00.03940    4.26    6.56
00.03944    4.26    6.56
00.03948    4.26    6.56
00.03952    4.26    6.56
00.03956    4.26    6.56
00.03960    4.26    6.56
00.03964    4.26    6.56
00.03968    4.26    6.56
00.03972    4.26    6.60
00.03976    4.26    6.60
00.03980    4.26    6.60
00.03984    4.26    6.60
00.03988    4.26    6.60
00.03992    4.26    6.60
00.03996    4.26    6.60
00.04000    4.26    6.60
00.04004    4.26    6.60
00.04008    4.26    6.60
00.04012    4.26    6.60
00.04016    4.26    6.60
00.04020    4.26    6.64
00.04024    4.26    6.64
00.04028    4.26    6.64
00.04032    4.26    6.64
00.04036    4.26    6.60
00.04040    4.26    6.64
00.04044    4.26    6.64
00.04048    4.26    6.64
00.04052    4.26    6.64
00.04056    4.26    6.64
00.04060    4.26    6.64
00.04064    4.26    6.68
00.04068    4.26    6.64
00.04072    4.26    6.64
00.04076    4.26    6.64
00.04080    4.26    6.64
00.04084    4.26    6.64
00.04088    4.26    6.64
00.04092    4.26    6.60
00.04096    4.26    6.64
00.04100    4.26    6.64
00.04104    4.26    6.60
00.04108    4.26    6.64
00.04112    4.26    6.60
00.04116    4.26    6.60
00.04120    4.26    6.60
00.04124    4.26    6.56
00.04128    4.26    6.60
00.04132    4.26    6.60
00.04136    4.26    6.60
00.04140    4.26    6.60
00.04144    4.26    6.60
00.04148    4.26    6.60
00.04152    4.26    6.56
00.04156    4.26    6.56
00.04160    4.26    6.56
00.04164    4.26    6.56
00.04168    4.26    6.56
00.04172    4.26    6.56
00.04176    4.26    6.56
00.04180    4.26    6.52
00.04184    4.26    6.52
00.04188    4.26    6.56
00.04192    4.26    6.56
00.04196    4.26    6.56
00.04200    4.26    6.52
00.04204    4.26    6.52
00.04208    4.26    6.52
00.04212    4.26    6.52
00.04216    4.26    6.52
00.04220    4.26    6.52
00.04224    4.26    6.52
00.04228    4.26    6.52
00.04232    4.26    6.52
00.04236    4.26    6.52
00.04240    4.26    6.52
00.04244    4.26    6.52
00.04248    4.26    6.52
00.04252    4.26    6.52
00.04256    4.26    6.52
00.04260    4.26    6.52
00.04264    4.26    6.52
00.04268    4.26    6.52
00.04272    4.26    6.52
00.04276    4.26    6.52
00.04280    4.26    6.52
00.04284    4.26    6.52
00.04288    4.26    6.52
00.04292    4.26    6.52
00.04296    4.26    6.52
00.04300    4.26    6.52
