Time       Trigger  Sample
00.00816    4.26    6.56
00.00817    4.26    6.56
00.00818    4.26    6.56
00.00819    4.26    6.56
00.00820    4.26    6.56
00.00821    4.26    6.56
00.00822    4.26    6.56
00.00823    4.26    6.56
00.00824    4.26    6.56
00.00825    4.26    6.56
00.00826    4.26    6.60
00.00827    4.26    6.56
00.00828    4.26    6.56
00.00829    4.26    6.56
00.00830    4.26    6.56
00.00831    4.26    6.56
00.00832    4.26    6.56
00.00833    4.26    6.56
00.00834    4.26    6.60
00.00835    4.26    6.56
00.00836    4.26    6.56
00.00837    4.26    6.56
00.00838    4.26    6.56
00.00839    4.26    6.56
00.00840    4.26    6.56
00.00841    4.26    6.56
00.00842    4.26    6.56
00.00843    4.26    6.56
00.00844    4.26    6.56
00.00845    4.26    6.52
00.00846    4.26    6.56
00.00847    4.26    6.56
00.00848    4.26    6.56
00.00849    4.26    6.56
00.00850    4.26    6.56
00.00851    4.26    6.52
00.00852    4.26    6.56
00.00853    4.26    6.56
00.00854    4.26    6.56
00.00855    4.26    6.56
00.00856    4.26    6.56
00.00857    4.26    6.56
00.00858    4.26    6.56
00.00859    4.26    6.56
00.00860    4.26    6.56
00.00861    4.26    6.56
00.00862    4.26    6.56
00.00863    4.26    6.56
00.00864    4.26    6.56
00.00865    4.26    6.56
00.00866    4.26    6.56
00.00867    4.26    6.56
00.00868    4.26    6.56
00.00869    4.26    6.56
00.00870    4.26    6.56
00.00871    4.26    6.52
00.00872    4.26    6.56
00.00873    4.26    6.52
00.00874    4.26    6.56
00.00875    4.26    6.56
00.00876    4.26    6.56
00.00877    4.26    6.56
00.00878    4.26    6.56
00.00879    4.26    6.56
00.00880    4.26    6.56
00.00881    4.26    6.56
00.00882    4.26    6.56
00.00883    4.26    6.56
00.00884    4.26    6.56
00.00885    4.26    6.56
00.00886    4.26    6.56
00.00887    4.26    6.56
00.00888    4.26    6.56
00.00889    4.26    6.56
00.00890    4.26    6.56
00.00891    4.26    6.56
00.00892    4.26    6.56
00.00893    4.26    6.56
00.00894    4.26    6.56
00.00895    4.26    6.56
00.00896    4.26    6.56
00.00897    4.26    6.56
00.00898    4.26    6.56
00.00899    4.26    6.56
00.00900    4.26    6.56
00.00901    4.26    6.56
00.00902    4.26    6.56
00.00903    4.26    6.56
00.00904    4.26    6.56
00.00905    4.26    6.56
00.00906    4.26    6.56
00.00907    4.26    6.56
00.00908    4.26    6.56
00.00909    4.26    6.56
00.00910    4.26    6.56
00.00911    4.26    6.56
00.00912    4.26    6.56
00.00913    4.26    6.56
00.00914    4.26    6.56
00.00915    4.26    6.56
00.00916    4.26    6.60
00.00917    4.26    6.56
00.00918    4.26    6.56
00.00919    4.26    6.56
00.00920    4.26    6.56
00.00921    4.26    6.56
00.00922    4.26    6.56
00.00923    4.26    6.56
00.00924    4.26    6.60
00.00925    4.26    6.56
00.00926    4.26    6.56
00.00927    4.26    6.52
00.00928    4.26    6.56
00.00929    4.26    6.56
00.00930    4.26    6.56
00.00931    4.26    6.56
00.00932    4.26    6.56
00.00933    4.26    6.56
00.00934    4.26    6.56
00.00935    4.26    6.56
00.00936    4.26    6.56
00.00937    4.26    6.60
00.00938    4.26    6.56
00.00939    4.26    6.56
00.00940    4.26    6.60
00.00941    4.26    6.56
00.00942    4.26    6.56
00.00943    4.26    6.56
00.00944    4.26    6.56
00.00945    4.26    6.56
00.00946    4.26    6.56
00.00947    4.26    6.56
00.00948    4.26    6.56
00.00949    4.26    6.56
00.00950    4.26    6.56
00.00951    4.26    6.56
00.00952    4.26    6.56
00.00953    4.26    6.60
00.00954    4.26    6.68
00.00955    4.26    6.88
00.00956    4.26    7.16
00.00957    4.26    7.52
00.00958    4.26    7.88
00.00959    4.26    8.20
00.00960    4.26    8.52
00.00961    4.26    8.84
00.00962    4.26    9.16
00.00963    4.26    9.44
00.00964    4.26    9.76
00.00965    4.26    10.08
00.00966    4.26    10.40
00.00967    4.26    10.48
00.00968    4.26    10.52
00.00969    4.26    10.52
00.00970    4.26    10.56
00.00971    4.26    10.56
00.00972    4.26    10.56
00.00973    4.26    10.60
00.00974    4.26    10.56
00.00975    4.26    10.56
00.00976    4.26    10.56
00.00977    4.26    10.56
00.00978    4.26    10.60
00.00979    4.26    10.60
00.00980    4.26    10.60
00.00981    4.26    10.60
00.00982    4.26    10.60
00.00983    4.26    10.60
00.00984    4.26    10.60
00.00985    4.26    10.60
00.00986    4.26    10.60
00.00987    4.26    10.60
00.00988    4.26    10.60
00.00989    4.26    10.60
00.00990    4.26    10.60
00.00991    4.26    10.60
00.00992    4.26    10.60
00.00993    4.26    10.60
00.00994    4.26    10.60
00.00995    4.26    10.60
00.00996    4.26    10.60
00.00997    4.26    10.60
00.00998    4.26    10.60
00.00999    4.26    10.60
00.01000    4.26    10.60
00.01001    4.26    10.56
00.01002    4.26    10.56
00.01003    4.26    10.56
00.01004    4.26    10.56
00.01005    4.26    10.60
00.01006    4.26    10.60
00.01007    4.26    10.60
00.01008    4.26    10.60
00.01009    4.26    10.60
00.01010    4.26    10.60
00.01011    4.26    10.56
00.01012    4.26    10.56
00.01013    4.26    10.60
00.01014    4.26    10.60
00.01015    4.26    10.60
00.01016    4.26    10.60
00.01017    4.26    10.60
00.01018    4.26    10.56
00.01019    4.26    10.60
00.01020    4.26    10.60
00.01021    4.26    10.56
00.01022    4.26    10.60
00.01023    4.26    10.60
00.01024    4.26    10.60
00.01025    4.26    10.60
00.01026    4.26    10.60
00.01027    4.26    10.60
00.01028    4.26    10.56
00.01029    4.26    10.60
00.01030    4.26    10.60
00.01031    4.26    10.60
00.01032    4.26    10.60
00.01033    4.26    10.56
00.01034    4.26    10.56
00.01035    4.26    10.60
00.01036    4.26    10.56
00.01037    4.26    10.60
00.01038    4.26    10.56
00.01039    4.26    10.56
00.01040    4.26    10.56
00.01041    4.26    10.56
00.01042    4.26    10.56
00.01043    4.26    10.56
00.01044    4.26    10.56
00.01045    4.26    10.56
00.01046    4.26    10.56
00.01047    4.26    10.56
00.01048    4.26    10.60
00.01049    4.26    10.60
00.01050    4.26    10.56
00.01051    4.26    10.56
00.01052    4.26    10.60
00.01053    4.26    10.56
00.01054    4.26    10.56
00.01055    4.26    10.56
00.01056    4.26    10.60
00.01057    4.26    10.56
00.01058    4.26    10.56
00.01059    4.26    10.60
00.01060    4.26    10.60
00.01061    4.26    10.56
00.01062    4.26    10.56
00.01063    4.26    10.56
00.01064    4.26    10.56
00.01065    4.26    10.56
00.01066    4.26    10.56
00.01067    4.26    10.60
00.01068    4.26    10.56
00.01069    4.26    10.56
00.01070    4.26    10.60
00.01071    4.26    10.56
00.01072    4.26    10.60
00.01073    4.26    10.56
00.01074    4.26    10.60
00.01075    4.26    10.56
00.01076    4.26    10.60
00.01077    4.26    10.60
00.01078    4.26    10.56
00.01079    4.26    10.56
00.01080    4.26    10.60
00.01081    4.26    10.60
00.01082    4.26    10.56
00.01083    4.26    10.60
00.01084    4.26    10.60
00.01085    4.26    10.60
00.01086    4.26    10.60
00.01087    4.26    10.56
00.01088    4.26    10.56
00.01089    4.26    10.60
00.01090    4.26    10.56
00.01091    4.26    10.56
00.01092    4.26    10.60
00.01093    4.26    10.60
00.01094    4.26    10.56
00.01095    4.26    10.56
00.01096    4.26    10.56
00.01097    4.26    10.56
00.01098    4.26    10.56
00.01099    4.26    10.56
00.01100    4.26    10.56
00.01101    4.26    10.60
00.01102    4.26    10.60
00.01103    4.26    10.56
00.01104    4.26    10.60
00.01105    4.26    10.60
00.01106    4.26    10.56
00.01107    4.26    10.60
00.01108    4.26    10.60
00.01109    4.26    10.60
00.01110    4.26    10.60
00.01111    4.26    10.60
00.01112    4.26    10.56
00.01113    4.26    10.56
00.01114    4.26    10.60
00.01115    4.26    10.56
00.01116    4.26    10.60
00.01117    4.26    10.60
00.01118    4.26    10.60
00.01119    4.26    10.60
00.01120    4.26    10.60
00.01121    4.26    10.60
00.01122    4.26    10.56
00.01123    4.26    10.60
00.01124    4.26    10.60
00.01125    4.26    10.56
00.01126    4.26    10.56
00.01127    4.26    10.60
00.01128    4.26    10.56
00.01129    4.26    10.60
00.01130    4.26    10.60
00.01131    4.26    10.60
00.01132    4.26    10.60
00.01133    4.26    10.56
00.01134    4.26    10.60
00.01135    4.26    10.60
00.01136    4.26    10.60
00.01137    4.26    10.60
00.01138    4.26    10.60
00.01139    4.26    10.60
00.01140    4.26    10.56
00.01141    4.26    10.56
00.01142    4.26    10.60
00.01143    4.26    10.60
00.01144    4.26    10.60
00.01145    4.26    10.60
00.01146    4.26    10.60
00.01147    4.26    10.60
00.01148    4.26    10.60
00.01149    4.26    10.60
00.01150    4.26    10.60
00.01151    4.26    10.56
00.01152    4.26    10.56
00.01153    4.26    10.56
00.01154    4.26    10.60
00.01155    4.26    10.60
00.01156    4.26    10.60
00.01157    4.26    10.56
00.01158    4.26    10.56
00.01159    4.26    10.56
00.01160    4.26    10.60
00.01161    4.26    10.56
00.01162    4.26    10.60
00.01163    4.26    10.60
00.01164    4.26    10.60
00.01165    4.26    10.60
00.01166    4.26    10.56
00.01167    4.26    10.56
00.01168    4.26    10.60
00.01169    4.26    10.56
00.01170    4.26    10.60
00.01171    4.26    10.60
00.01172    4.26    10.56
00.01173    4.26    10.60
00.01174    4.26    10.60
00.01175    4.26    10.56
00.01176    4.26    10.60
00.01177    4.26    10.56
00.01178    4.26    10.60
00.01179    4.26    10.60
00.01180    4.26    10.60
00.01181    4.26    10.60
00.01182    4.26    10.60
00.01183    4.26    10.56
00.01184    4.26    10.56
00.01185    4.26    10.60
00.01186    4.26    10.60
00.01187    4.26    10.60
00.01188    4.26    10.56
00.01189    4.26    10.60
00.01190    4.26    10.60
00.01191    4.26    10.56
00.01192    4.26    10.56
00.01193    4.26    10.56
00.01194    4.26    10.56
00.01195    4.26    10.60
00.01196    4.26    10.60
00.01197    4.26    10.56
00.01198    4.26    10.56
00.01199    4.26    10.56
00.01200    4.26    10.56
00.01201    4.26    10.56
00.01202    4.26    10.56
00.01203    4.26    10.56
00.01204    4.26    10.56
00.01205    4.26    10.56
00.01206    4.26    10.56
00.01207    4.26    10.52
00.01208    4.26    10.52
00.01209    4.26    10.52
00.01210    4.26    10.52
00.01211    4.26    10.48
00.01212    4.26    10.48
00.01213    4.26    10.48
00.01214    4.26    10.44
00.01215    4.26    10.44
00.01216    4.26    10.40
00.01217    4.26    10.32
00.01218    4.26    10.20
00.01219    4.26    10.00
00.01220    4.26    9.76
00.01221    4.26    9.44
00.01222    4.26    9.16
00.01223    4.26    8.80
00.01224    4.26    8.40
00.01225    4.26    8.00
00.01226    4.26    7.60
00.01227    4.26    7.20
00.01228    4.26    6.80
00.01229    4.26    6.44
00.01230    4.26    6.16
00.01231    4.26    5.88
00.01232    4.26    5.68
00.01233    4.26    5.52
00.01234    4.26    5.44
00.01235    4.26    5.32
00.01236    4.26    5.32
00.01237    4.26    5.32
00.01238    4.26    5.36
00.01239    4.26    5.40
00.01240    4.26    5.48
00.01241    4.26    5.52
00.01242    4.26    5.60
00.01243    4.26    5.64
00.01244    4.26    5.72
00.01245    4.26    5.80
00.01246    4.26    5.92
00.01247    4.26    6.04
00.01248    4.26    6.16
00.01249    4.26    6.32
00.01250    4.26    6.40
00.01251    4.26    6.60
00.01252    4.26    6.80
00.01253    4.26    7.00
00.01254    4.26    7.20
00.01255    4.26    7.44
00.01256    4.26    7.60
00.01257    4.26    7.84
00.01258    4.26    8.00
00.01259    4.26    8.20
00.01260    4.26    8.40
00.01261    4.26    8.56
00.01262    4.26    8.76
00.01263    4.26    8.92
00.01264    4.26    9.16
00.01265    4.26    9.32
00.01266    4.26    9.52
00.01267    4.26    9.72
00.01268    4.26    9.88
00.01269    4.26    10.04
00.01270    4.26    10.20
00.01271    4.26    10.32
00.01272    4.26    10.36
00.01273    4.26    10.40
00.01274    4.26    10.40
00.01275    4.26    10.40
00.01276    4.26    10.44
00.01277    4.26    10.44
00.01278    4.26    10.44
00.01279    4.26    10.48
00.01280    4.26    10.48
00.01281    4.26    10.48
00.01282    4.26    10.48
00.01283    4.26    10.48
00.01284    4.26    10.48
00.01285    4.26    10.52
00.01286    4.26    10.48
00.01287    4.26    10.48
00.01288    4.26    10.52
00.01289    4.26    10.48
00.01290    4.26    10.52
00.01291    4.26    10.52
00.01292    4.26    10.52
00.01293    4.26    10.52
00.01294    4.26    10.52
00.01295    4.26    10.48
00.01296    4.26    10.56
00.01297    4.26    10.52
00.01298    4.26    10.52
00.01299    4.26    10.56
00.01300    4.26    10.52
00.01301    4.26    10.56
00.01302    4.26    10.52
00.01303    4.26    10.56
00.01304    4.26    10.56
00.01305    4.26    10.56
00.01306    4.26    10.52
00.01307    4.26    10.52
00.01308    4.26    10.56
00.01309    4.26    10.56
00.01310    4.26    10.56
00.01311    4.26    10.56
00.01312    4.26    10.52
00.01313    4.26    10.52
00.01314    4.26    10.56
00.01315    4.26    10.56
00.01316    4.26    10.52
00.01317    4.26    10.52
00.01318    4.26    10.52
00.01319    4.26    10.52
00.01320    4.26    10.56
00.01321    4.26    10.52
00.01322    4.26    10.52
00.01323    4.26    10.52
00.01324    4.26    10.52
00.01325    4.26    10.52
00.01326    4.26    10.52
00.01327    4.26    10.52
00.01328    4.26    10.56
00.01329    4.26    10.52
00.01330    4.26    10.52
00.01331    4.26    10.52
00.01332    4.26    10.52
00.01333    4.26    10.52
00.01334    4.26    10.52
00.01335    4.26    10.52
00.01336    4.26    10.52
00.01337    4.26    10.52
00.01338    4.26    10.52
00.01339    4.26    10.52
00.01340    4.26    10.52
00.01341    4.26    10.48
00.01342    4.26    10.52
00.01343    4.26    10.52
00.01344    4.26    10.48
00.01345    4.26    10.48
00.01346    4.26    10.48
00.01347    4.26    10.52
00.01348    4.26    10.52
00.01349    4.26    10.52
00.01350    4.26    10.48
00.01351    4.26    10.52
00.01352    4.26    10.48
00.01353    4.26    10.48
00.01354    4.26    10.52
00.01355    4.26    10.48
00.01356    4.26    10.48
00.01357    4.26    10.48
00.01358    4.26    10.48
00.01359    4.26    10.44
00.01360    4.26    10.48
00.01361    4.26    10.44
00.01362    4.26    10.44
00.01363    4.26    10.40
00.01364    4.26    10.44
00.01365    4.26    10.40
00.01366    4.26    10.40
00.01367    4.26    10.36
00.01368    4.26    10.32
00.01369    4.26    10.28
00.01370    4.26    10.20
00.01371    4.26    10.12
00.01372    4.26    10.04
00.01373    4.26    9.92
00.01374    4.26    9.80
00.01375    4.26    9.68
00.01376    4.26    9.56
00.01377    4.26    9.48
00.01378    4.26    9.32
00.01379    4.26    9.24
00.01380    4.26    9.12
00.01381    4.26    9.00
00.01382    4.26    8.84
00.01383    4.26    8.68
00.01384    4.26    8.52
00.01385    4.26    8.36
00.01386    4.26    8.16
00.01387    4.26    8.00
00.01388    4.26    7.84
00.01389    4.26    7.64
00.01390    4.26    7.48
00.01391    4.26    7.36
00.01392    4.26    7.20
00.01393    4.26    7.00
00.01394    4.26    6.84
00.01395    4.26    6.64
00.01396    4.26    6.52
00.01397    4.26    6.36
00.01398    4.26    6.24
00.01399    4.26    6.12
00.01400    4.26    6.04
00.01401    4.26    5.96
00.01402    4.26    5.88
00.01403    4.26    5.84
00.01404    4.26    5.80
00.01405    4.26    5.80
00.01406    4.26    5.76
00.01407    4.26    5.80
00.01408    4.26    5.80
00.01409    4.26    5.80
00.01410    4.26    5.84
00.01411    4.26    5.84
00.01412    4.26    5.88
00.01413    4.26    5.92
00.01414    4.26    5.96
00.01415    4.26    6.04
00.01416    4.26    6.08
00.01417    4.26    6.16
00.01418    4.26    6.24
00.01419    4.26    6.28
00.01420    4.26    6.40
00.01421    4.26    6.52
00.01422    4.26    6.60
00.01423    4.26    6.72
00.01424    4.26    6.84
00.01425    4.26    6.92
00.01426    4.26    7.04
00.01427    4.26    7.12
00.01428    4.26    7.20
00.01429    4.26    7.32
00.01430    4.26    7.40
00.01431    4.26    7.48
00.01432    4.26    7.52
00.01433    4.26    7.60
00.01434    4.26    7.64
00.01435    4.26    7.68
00.01436    4.26    7.76
00.01437    4.26    7.80
00.01438    4.26    7.80
00.01439    4.26    7.84
00.01440    4.26    7.84
00.01441    4.26    7.80
00.01442    4.26    7.80
00.01443    4.26    7.80
00.01444    4.26    7.72
00.01445    4.26    7.72
00.01446    4.26    7.68
00.01447    4.26    7.68
00.01448    4.26    7.60
00.01449    4.26    7.56
00.01450    4.26    7.56
00.01451    4.26    7.52
00.01452    4.26    7.48
00.01453    4.26    7.44
00.01454    4.26    7.40
00.01455    4.26    7.40
00.01456    4.26    7.36
00.01457    4.26    7.32
00.01458    4.26    7.32
00.01459    4.26    7.32
00.01460    4.26    7.32
00.01461    4.26    7.32
00.01462    4.26    7.32
00.01463    4.26    7.32
00.01464    4.26    7.28
00.01465    4.26    7.32
00.01466    4.26    7.32
00.01467    4.26    7.32
00.01468    4.26    7.32
00.01469    4.26    7.28
00.01470    4.26    7.28
00.01471    4.26    7.24
00.01472    4.26    7.20
00.01473    4.26    7.16
00.01474    4.26    7.08
00.01475    4.26    7.04
00.01476    4.26    7.00
00.01477    4.26    6.88
00.01478    4.26    6.84
00.01479    4.26    6.76
00.01480    4.26    6.68
00.01481    4.26    6.64
00.01482    4.26    6.60
00.01483    4.26    6.52
00.01484    4.26    6.48
00.01485    4.26    6.44
00.01486    4.26    6.44
00.01487    4.26    6.40
00.01488    4.26    6.40
00.01489    4.26    6.40
00.01490    4.26    6.40
00.01491    4.26    6.40
00.01492    4.26    6.44
00.01493    4.26    6.44
00.01494    4.26    6.48
00.01495    4.26    6.52
00.01496    4.26    6.56
00.01497    4.26    6.60
00.01498    4.26    6.68
00.01499    4.26    6.72
00.01500    4.26    6.80
00.01501    4.26    6.84
00.01502    4.26    6.88
00.01503    4.26    6.92
00.01504    4.26    6.96
00.01505    4.26    7.00
00.01506    4.26    7.08
00.01507    4.26    7.08
00.01508    4.26    7.12
00.01509    4.26    7.16
00.01510    4.26    7.16
00.01511    4.26    7.16
00.01512    4.26    7.16
00.01513    4.26    7.20
00.01514    4.26    7.20
00.01515    4.26    7.20
00.01516    4.26    7.20
00.01517    4.26    7.16
00.01518    4.26    7.16
00.01519    4.26    7.12
00.01520    4.26    7.08
00.01521    4.26    7.08
00.01522    4.26    7.00
00.01523    4.26    6.96
00.01524    4.26    6.88
00.01525    4.26    6.84
00.01526    4.26    6.80
00.01527    4.26    6.76
00.01528    4.26    6.72
00.01529    4.26    6.68
00.01530    4.26    6.68
00.01531    4.26    6.64
00.01532    4.26    6.64
00.01533    4.26    6.64
00.01534    4.26    6.68
00.01535    4.26    6.68
00.01536    4.26    6.68
00.01537    4.26    6.72
00.01538    4.26    6.72
00.01539    4.26    6.76
00.01540    4.26    6.84
00.01541    4.26    6.88
00.01542    4.26    6.88
00.01543    4.26    6.96
00.01544    4.26    7.04
00.01545    4.26    7.04
00.01546    4.26    7.08
00.01547    4.26    7.12
00.01548    4.26    7.16
00.01549    4.26    7.20
00.01550    4.26    7.20
00.01551    4.26    7.24
00.01552    4.26    7.24
00.01553    4.26    7.24
00.01554    4.26    7.28
00.01555    4.26    7.24
00.01556    4.26    7.24
00.01557    4.26    7.28
00.01558    4.26    7.24
00.01559    4.26    7.24
00.01560    4.26    7.24
00.01561    4.26    7.24
00.01562    4.26    7.24
00.01563    4.26    7.24
00.01564    4.26    7.20
00.01565    4.26    7.16
00.01566    4.26    7.16
00.01567    4.26    7.16
00.01568    4.26    7.12
00.01569    4.26    7.12
00.01570    4.26    7.12
00.01571    4.26    7.08
00.01572    4.26    7.08
00.01573    4.26    7.04
00.01574    4.26    7.08
00.01575    4.26    7.04
00.01576    4.26    7.04
00.01577    4.26    7.04
00.01578    4.26    7.04
00.01579    4.26    7.08
00.01580    4.26    7.08
00.01581    4.26    7.04
00.01582    4.26    7.08
00.01583    4.26    7.08
00.01584    4.26    7.08
00.01585    4.26    7.12
00.01586    4.26    7.12
00.01587    4.26    7.16
00.01588    4.26    7.16
00.01589    4.26    7.16
00.01590    4.26    7.16
00.01591    4.26    7.16
00.01592    4.26    7.16
00.01593    4.26    7.16
00.01594    4.26    7.16
00.01595    4.26    7.12
00.01596    4.26    7.12
00.01597    4.26    7.12
00.01598    4.26    7.12
00.01599    4.26    7.08
00.01600    4.26    7.08
00.01601    4.26    7.08
00.01602    4.26    7.08
00.01603    4.26    7.04
00.01604    4.26    7.04
00.01605    4.26    7.04
00.01606    4.26    7.00
00.01607    4.26    7.04
00.01608    4.26    7.04
00.01609    4.26    7.00
00.01610    4.26    7.04
00.01611    4.26    7.04
00.01612    4.26    7.04
00.01613    4.26    7.04
00.01614    4.26    7.04
00.01615    4.26    7.04
00.01616    4.26    7.04
00.01617    4.26    7.04
00.01618    4.26    7.04
00.01619    4.26    7.04
00.01620    4.26    7.04
00.01621    4.26    7.04
00.01622    4.26    7.04
00.01623    4.26    7.00
00.01624    4.26    7.00
00.01625    4.26    7.00
00.01626    4.26    7.00
00.01627    4.26    7.00
00.01628    4.26    6.96
00.01629    4.26    6.96
00.01630    4.26    6.96
00.01631    4.26    6.96
00.01632    4.26    6.92
00.01633    4.26    6.92
00.01634    4.26    6.92
00.01635    4.26    6.92
00.01636    4.26    6.88
00.01637    4.26    6.88
00.01638    4.26    6.88
00.01639    4.26    6.84
00.01640    4.26    6.84
00.01641    4.26    6.84
00.01642    4.26    6.80
00.01643    4.26    6.76
00.01644    4.26    6.76
00.01645    4.26    6.72
00.01646    4.26    6.72
00.01647    4.26    6.72
00.01648    4.26    6.68
00.01649    4.26    6.68
00.01650    4.26    6.68
00.01651    4.26    6.68
00.01652    4.26    6.64
00.01653    4.26    6.64
00.01654    4.26    6.60
00.01655    4.26    6.60
00.01656    4.26    6.60
00.01657    4.26    6.56
00.01658    4.26    6.56
00.01659    4.26    6.56
00.01660    4.26    6.56
00.01661    4.26    6.56
00.01662    4.26    6.56
00.01663    4.26    6.52
00.01664    4.26    6.56
00.01665    4.26    6.52
00.01666    4.26    6.52
00.01667    4.26    6.52
00.01668    4.26    6.52
00.01669    4.26    6.52
00.01670    4.26    6.52
00.01671    4.26    6.56
00.01672    4.26    6.56
00.01673    4.26    6.56
00.01674    4.26    6.56
00.01675    4.26    6.56
00.01676    4.26    6.56
00.01677    4.26    6.52
00.01678    4.26    6.56
00.01679    4.26    6.56
00.01680    4.26    6.60
00.01681    4.26    6.56
00.01682    4.26    6.60
00.01683    4.26    6.60
00.01684    4.26    6.60
00.01685    4.26    6.60
00.01686    4.26    6.60
00.01687    4.26    6.60
00.01688    4.26    6.60
00.01689    4.26    6.60
00.01690    4.26    6.60
00.01691    4.26    6.64
00.01692    4.26    6.64
00.01693    4.26    6.64
00.01694    4.26    6.64
00.01695    4.26    6.64
00.01696    4.26    6.68
00.01697    4.26    6.68
00.01698    4.26    6.64
00.01699    4.26    6.68
00.01700    4.26    6.68
00.01701    4.26    6.68
00.01702    4.26    6.68
00.01703    4.26    6.64
00.01704    4.26    6.68
00.01705    4.26    6.64
00.01706    4.26    6.64
00.01707    4.26    6.64
00.01708    4.26    6.60
00.01709    4.26    6.64
00.01710    4.26    6.60
00.01711    4.26    6.56
00.01712    4.26    6.56
00.01713    4.26    6.56
00.01714    4.26    6.56
00.01715    4.26    6.56
00.01716    4.26    6.52
00.01717    4.26    6.52
00.01718    4.26    6.52
00.01719    4.26    6.52
00.01720    4.26    6.52
00.01721    4.26    6.48
00.01722    4.26    6.52
00.01723    4.26    6.52
00.01724    4.26    6.52
00.01725    4.26    6.48
00.01726    4.26    6.48
00.01727    4.26    6.52
00.01728    4.26    6.52
00.01729    4.26    6.52
00.01730    4.26    6.52
00.01731    4.26    6.48
00.01732    4.26    6.52
00.01733    4.26    6.48
00.01734    4.26    6.52
00.01735    4.26    6.48
00.01736    4.26    6.48
00.01737    4.26    6.48
00.01738    4.26    6.48
00.01739    4.26    6.44
00.01740    4.26    6.44
00.01741    4.26    6.44
00.01742    4.26    6.40
00.01743    4.26    6.40
00.01744    4.26    6.40
00.01745    4.26    6.36
00.01746    4.26    6.36
00.01747    4.26    6.32
00.01748    4.26    6.32
00.01749    4.26    6.32
00.01750    4.26    6.28
00.01751    4.26    6.32
00.01752    4.26    6.28
00.01753    4.26    6.28
00.01754    4.26    6.28
00.01755    4.26    6.28
00.01756    4.26    6.28
00.01757    4.26    6.28
00.01758    4.26    6.32
00.01759    4.26    6.28
00.01760    4.26    6.28
00.01761    4.26    6.32
00.01762    4.26    6.32
00.01763    4.26    6.32
00.01764    4.26    6.32
00.01765    4.26    6.32
00.01766    4.26    6.36
00.01767    4.26    6.40
00.01768    4.26    6.36
00.01769    4.26    6.36
00.01770    4.26    6.36
00.01771    4.26    6.36
00.01772    4.26    6.40
00.01773    4.26    6.36
00.01774    4.26    6.40
00.01775    4.26    6.36
00.01776    4.26    6.36
00.01777    4.26    6.36
00.01778    4.26    6.36
00.01779    4.26    6.36
00.01780    4.26    6.36
00.01781    4.26    6.36
00.01782    4.26    6.36
00.01783    4.26    6.32
00.01784    4.26    6.32
00.01785    4.26    6.32
00.01786    4.26    6.32
00.01787    4.26    6.32
00.01788    4.26    6.32
00.01789    4.26    6.32
00.01790    4.26    6.28
00.01791    4.26    6.32
00.01792    4.26    6.28
00.01793    4.26    6.28
00.01794    4.26    6.28
00.01795    4.26    6.28
00.01796    4.26    6.28
00.01797    4.26    6.28
00.01798    4.26    6.28
00.01799    4.26    6.32
00.01800    4.26    6.32
00.01801    4.26    6.28
00.01802    4.26    6.32
00.01803    4.26    6.28
00.01804    4.26    6.36
00.01805    4.26    6.32
00.01806    4.26    6.32
00.01807    4.26    6.32
00.01808    4.26    6.36
00.01809    4.26    6.36
00.01810    4.26    6.36
00.01811    4.26    6.40
00.01812    4.26    6.40
00.01813    4.26    6.40
00.01814    4.26    6.40
00.01815    4.26    6.40
00.01816    4.26    6.40
00.01817    4.26    6.40
00.01818    4.26    6.44
00.01819    4.26    6.40
00.01820    4.26    6.40
00.01821    4.26    6.40
00.01822    4.26    6.44
00.01823    4.26    6.40
00.01824    4.26    6.40
00.01825    4.26    6.40
00.01826    4.26    6.40
00.01827    4.26    6.44
00.01828    4.26    6.44
00.01829    4.26    6.44
00.01830    4.26    6.44
00.01831    4.26    6.44
00.01832    4.26    6.44
00.01833    4.26    6.44
00.01834    4.26    6.48
00.01835    4.26    6.44
00.01836    4.26    6.44
00.01837    4.26    6.48
00.01838    4.26    6.48
00.01839    4.26    6.48
00.01840    4.26    6.48
00.01841    4.26    6.52
00.01842    4.26    6.52
00.01843    4.26    6.52
00.01844    4.26    6.52
00.01845    4.26    6.52
00.01846    4.26    6.52
00.01847    4.26    6.52
00.01848    4.26    6.56
00.01849    4.26    6.52
00.01850    4.26    6.60
00.01851    4.26    6.60
00.01852    4.26    6.56
00.01853    4.26    6.64
00.01854    4.26    6.64
00.01855    4.26    6.60
00.01856    4.26    6.64
00.01857    4.26    6.64
00.01858    4.26    6.64
00.01859    4.26    6.60
00.01860    4.26    6.64
00.01861    4.26    6.68
00.01862    4.26    6.64
00.01863    4.26    6.60
00.01864    4.26    6.64
00.01865    4.26    6.60
00.01866    4.26    6.64
00.01867    4.26    6.64
00.01868    4.26    6.64
00.01869    4.26    6.64
00.01870    4.26    6.60
00.01871    4.26    6.60
00.01872    4.26    6.60
00.01873    4.26    6.64
00.01874    4.26    6.60
00.01875    4.26    6.64
00.01876    4.26    6.64
00.01877    4.26    6.64
00.01878    4.26    6.60
00.01879    4.26    6.64
00.01880    4.26    6.64
00.01881    4.26    6.64
00.01882    4.26    6.64
00.01883    4.26    6.64
00.01884    4.26    6.68
00.01885    4.26    6.64
00.01886    4.26    6.68
00.01887    4.26    6.68
00.01888    4.26    6.68
00.01889    4.26    6.68
00.01890    4.26    6.68
00.01891    4.26    6.68
